engine_load_pct,rpm,oil_pressure_psi,coolant_temp_c,fuel_pressure_kpa,brake_line_pressure_bar,aps_pressure_bar,mileage_km,aps_failure
68.97,1478,28.4,68.6,380.8,6.76,14.13,535281,0
58.51,1474,43.05,73.4,330.2,6.04,14.11,796246,0
34.26,1518,48.85,82.8,332.3,9.41,12.96,380741,0
67.0,2349,46.7,90.5,351.2,6.48,11.95,186130,0
83.16,2346,47.77,96.0,296.0,9.72,11.71,677691,0
64.61,1743,62.99,104.4,318.6,5.93,13.08,139625,0
97.42,2314,36.23,86.6,363.2,9.22,12.45,265796,0
87.32,2194,45.88,94.3,328.4,6.89,9.64,472566,0
90.84,2866,52.85,81.2,310.0,12.21,15.78,665758,0
13.83,1902,39.5,82.5,375.6,8.16,12.33,55829,0
51.89,1736,42.08,86.0,371.3,11.05,11.47,782499,0
33.76,1536,47.84,80.0,288.9,9.17,10.21,403283,0
56.82,2187,44.11,85.9,291.9,7.54,10.33,385720,0
72.8,1888,45.13,87.0,371.3,7.72,15.61,530588,0
92.25,1604,38.66,99.1,297.8,9.99,15.22,222634,0
12.18,1602,40.24,73.2,351.5,9.69,9.68,198540,0
87.31,1555,31.73,99.2,389.2,6.29,12.46,617136,1
35.23,2164,38.27,83.7,361.8,8.0,13.61,94741,0
70.94,1513,48.91,91.5,318.6,9.25,14.64,708458,0
41.26,1377,35.73,88.3,315.1,8.31,13.55,68973,0
45.63,1575,43.71,86.1,328.1,5.2,13.85,405036,0
72.03,1255,43.17,106.9,418.2,8.8,11.02,279695,0
35.48,1825,34.51,84.5,340.5,8.64,11.76,91205,0
63.02,781,45.27,95.3,360.9,9.72,11.53,117903,0
48.56,1754,42.86,85.6,390.1,7.77,13.56,732511,0
30.57,1796,36.01,77.5,448.2,9.41,10.22,777108,0
44.34,1534,50.18,103.9,356.3,7.17,15.13,684911,0
29.41,1811,48.7,91.3,287.6,8.54,11.94,276457,0
36.03,1776,45.32,79.3,292.7,7.91,11.56,56631,0
83.97,1664,43.44,93.1,337.5,6.42,9.93,428836,0
91.97,1640,43.83,80.3,357.8,9.09,16.97,175663,0
73.22,2165,38.45,85.3,344.3,9.39,11.95,518639,0
18.8,2073,45.17,100.8,351.4,6.66,13.64,232377,0
95.89,1730,48.34,81.9,369.4,7.65,11.32,111497,0
83.34,1162,50.19,83.0,423.2,9.68,14.55,419487,0
26.4,2112,46.94,65.7,345.2,8.63,11.2,549255,0
91.34,2296,39.0,105.6,308.4,10.06,12.78,60799,0
68.47,2054,61.89,74.3,477.4,11.09,11.44,161946,0
17.19,1893,32.63,102.4,414.1,5.46,11.32,196947,0
79.96,1835,39.42,99.8,308.4,6.02,13.83,483233,0
76.62,1858,52.12,77.7,377.2,8.24,13.33,784248,0
93.45,2346,29.12,86.1,285.4,9.15,12.82,219141,0
71.29,1719,48.08,86.0,307.4,7.75,11.24,372263,0
77.31,2358,50.01,88.4,323.9,9.06,8.5,684162,1
95.51,1708,57.34,66.3,284.5,7.27,10.52,486184,0
49.67,2389,50.7,86.0,341.2,3.69,13.24,225149,0
73.27,2279,57.26,99.8,352.2,7.24,11.07,386790,0
79.98,1555,40.56,69.4,335.7,9.36,11.64,357389,0
77.23,1611,41.88,109.6,454.2,6.3,15.95,544948,0
46.96,2073,46.3,103.0,369.6,10.37,13.07,722108,0
40.67,1069,36.23,98.8,338.6,6.97,11.29,252233,0
43.79,1718,57.78,85.2,400.9,8.07,11.97,516441,0
91.53,2232,43.71,92.0,297.7,8.06,15.12,792024,0
10.45,2252,29.09,87.6,353.6,9.19,11.26,682210,0
87.14,1679,44.37,94.3,396.7,5.79,13.62,483325,0
78.28,1637,33.82,96.2,285.4,10.75,12.51,597761,0
31.26,2655,40.05,103.7,316.9,12.19,7.82,610375,1
48.03,1481,44.82,105.7,340.7,6.07,14.59,429627,0
62.77,1314,39.29,96.1,433.7,6.07,13.38,552636,0
20.91,1756,38.56,109.7,391.0,5.87,11.13,61403,0
81.95,2327,36.38,101.7,409.8,8.18,10.26,208687,0
21.03,1741,44.27,87.5,437.2,8.14,7.11,605865,1
98.06,1885,39.13,91.9,366.6,7.61,12.78,552911,0
83.4,1642,52.21,105.7,315.6,8.56,12.54,480619,0
52.0,2093,45.51,102.1,361.4,8.43,10.87,515078,0
85.55,2990,41.91,80.2,385.5,12.59,9.25,350474,0
35.71,1539,43.15,82.0,322.4,7.63,10.98,675072,0
95.04,2372,44.59,108.9,342.5,8.2,12.22,161914,0
70.48,1782,48.21,97.2,425.4,6.23,9.95,392781,0
54.09,679,33.29,129.5,380.5,7.37,6.33,344127,0
94.8,2268,41.26,95.8,337.8,7.48,11.96,752568,1
82.51,1759,55.76,74.5,424.9,6.61,14.32,174546,0
28.25,2676,38.05,93.2,330.3,8.34,14.06,162694,0
85.47,2140,58.4,79.0,316.3,9.66,9.43,740133,0
68.16,1774,42.47,93.1,400.5,9.43,9.84,619352,0
35.98,2428,38.45,99.8,387.2,7.43,13.84,794010,0
84.6,1663,28.69,87.2,327.4,7.22,10.87,597296,1
93.67,868,45.77,96.3,300.9,7.11,13.94,270471,0
65.42,1954,45.42,78.1,371.8,7.83,14.03,160440,0
89.39,2234,47.42,96.7,351.8,8.68,8.21,374976,0
77.35,1846,54.81,106.7,335.8,10.23,15.85,282571,0
84.96,1139,47.47,102.8,299.4,5.97,10.18,595238,1
99.22,1302,52.09,104.2,332.2,7.41,14.38,735144,1
79.71,1963,57.9,88.0,329.5,9.08,12.22,620840,0
43.31,1913,58.94,83.0,434.6,7.42,11.98,685891,0
50.28,2312,44.17,96.0,301.1,11.04,8.86,281567,0
66.53,1442,52.7,93.1,443.4,10.46,15.74,738549,0
28.09,2075,42.21,93.7,327.1,9.23,8.19,590600,1
24.4,1344,43.03,81.9,362.1,8.75,12.16,721613,0
37.58,2272,31.32,73.6,362.7,11.03,11.88,617867,0
94.16,1899,46.15,85.5,314.7,10.86,11.7,357018,0
55.29,2276,64.89,68.6,337.5,6.98,11.98,186954,0
21.2,2494,39.53,88.2,301.5,7.29,12.88,110939,0
67.11,1728,50.25,95.7,394.9,8.73,10.18,242350,0
21.79,2101,45.12,109.0,374.2,8.03,11.1,644533,0
52.17,1778,69.33,81.0,305.4,11.85,11.15,685148,0
73.49,2100,39.89,93.0,336.4,7.41,11.88,222984,0
76.6,1842,57.39,90.2,250.1,8.83,8.7,370063,0
28.46,1583,51.98,64.8,367.4,9.36,11.28,517911,0
22.4,1857,59.29,88.4,336.2,9.42,13.43,124135,0
37.3,2074,63.52,87.1,372.7,8.93,11.69,796129,0
70.33,1712,48.81,74.6,311.3,10.49,11.15,107403,0
55.36,1610,48.33,97.1,348.3,8.6,12.07,319415,0
24.84,1146,24.05,94.0,335.4,5.22,12.18,511110,0
65.82,1739,46.34,88.9,364.1,8.72,13.5,209148,0
90.13,1617,43.62,84.0,308.5,10.7,11.48,641678,0
59.67,2092,56.61,78.4,253.7,10.28,14.31,78455,0
76.3,1619,42.09,77.3,397.4,6.96,13.13,294258,0
79.25,2272,52.38,79.1,250.9,7.59,11.69,775199,0
98.98,1940,57.29,97.6,271.9,7.27,10.48,399650,0
37.23,2221,50.91,90.8,326.0,6.3,10.85,444123,0
94.32,2079,35.5,83.6,367.7,9.64,10.7,615873,1
24.66,1550,47.72,105.9,366.7,7.49,13.3,332386,0
72.01,1384,45.31,95.4,360.7,8.34,13.89,170730,0
81.65,1475,40.56,89.9,341.1,7.61,12.35,284712,0
89.92,1487,39.85,64.1,493.2,8.77,11.21,420936,0
17.72,1922,46.18,116.0,299.9,6.21,9.69,250412,0
39.31,2939,43.2,86.9,439.7,9.39,14.33,147519,0
21.85,2245,50.18,104.6,245.8,8.53,14.82,345916,0
57.92,1514,45.48,102.9,423.4,8.7,8.51,601171,1
41.67,1814,44.96,88.4,407.8,7.12,12.56,64531,0
61.73,1837,34.87,84.6,385.1,7.82,10.05,385262,0
13.26,1766,39.93,103.3,362.3,8.28,15.94,244705,0
93.9,1575,49.88,99.7,344.2,9.52,13.05,159996,0
34.02,2290,57.56,104.9,343.5,5.31,12.78,791676,0
70.63,1437,41.62,96.8,389.3,8.67,9.6,127135,0
62.3,1452,40.25,81.8,310.1,7.21,11.28,772410,0
44.75,2419,38.74,91.0,312.5,6.85,12.7,253958,0
52.21,2268,49.3,73.5,333.6,6.24,16.68,364776,0
73.54,1867,51.0,86.7,460.3,10.82,10.76,732574,0
25.76,1204,49.16,101.1,351.6,7.98,15.2,279487,0
95.1,1515,49.9,95.8,405.1,8.31,12.43,369281,0
76.19,1834,49.69,73.4,379.9,9.74,12.33,99178,0
42.52,1636,47.05,86.5,364.7,11.95,13.89,254847,0
27.78,1954,60.5,63.7,286.8,7.61,14.41,741757,0
52.04,1707,29.6,73.2,392.2,6.91,11.43,93027,0
19.99,1402,37.18,96.7,283.2,7.88,14.88,465069,0
47.24,2192,55.03,80.4,363.9,7.36,13.65,336605,0
56.4,1450,40.9,85.1,382.3,6.62,11.84,737601,0
52.53,2117,43.95,83.7,316.3,8.46,14.46,504219,0
78.79,1641,39.69,88.2,383.2,6.28,15.96,227389,0
69.75,1934,35.97,77.8,351.8,9.37,10.69,167972,0
12.86,1448,50.9,92.9,394.7,7.4,12.38,242829,0
80.86,2314,47.34,88.0,415.4,9.59,9.4,152393,0
76.94,600,35.09,69.7,312.7,9.12,17.0,171526,0
43.39,1655,41.95,92.0,387.8,8.08,13.0,293471,0
74.14,2145,39.77,96.5,352.0,12.67,12.07,381769,0
87.66,1447,46.3,88.8,379.9,10.06,16.56,274384,0
78.23,1083,31.54,64.0,392.3,6.75,9.43,674804,0
14.11,2353,37.52,95.1,418.6,7.71,14.46,440379,0
17.44,1756,41.24,93.2,360.7,6.37,11.89,732804,0
55.21,1700,42.21,87.9,283.5,8.14,11.4,357919,0
32.86,1081,54.18,81.1,300.3,7.93,11.13,57444,0
70.15,2174,49.94,80.9,376.0,8.78,8.1,102109,1
20.29,1454,36.68,79.2,309.8,10.97,10.03,184202,0
97.82,2572,47.37,89.1,322.5,7.78,8.09,195761,0
53.03,2260,39.19,88.6,365.6,8.77,16.58,481956,0
97.44,2175,35.12,75.5,320.6,9.31,11.54,122588,0
21.14,2421,39.17,85.0,419.2,10.57,8.26,683952,1
20.74,2380,47.33,98.9,301.9,5.86,11.23,406506,0
95.34,2508,55.21,76.5,359.0,7.05,16.56,446517,0
28.32,2200,24.63,68.4,401.3,8.99,14.63,590554,0
36.88,1807,37.37,109.3,355.9,10.01,11.55,256407,0
10.43,1805,44.67,84.6,286.4,8.57,11.28,64141,0
24.67,2437,44.15,84.2,327.9,7.91,14.96,480783,0
48.06,2639,42.24,93.5,283.0,8.96,13.17,615127,0
21.48,1574,39.29,84.8,279.9,7.69,13.16,621485,0
32.36,1869,40.9,79.7,296.0,9.98,10.88,248736,0
37.2,2507,46.52,83.5,365.8,11.23,9.19,448190,0
24.81,2570,40.99,95.7,340.2,9.03,11.38,561136,0
66.49,1344,33.36,62.2,256.5,7.76,15.47,70971,0
77.46,1633,28.66,75.4,389.5,7.58,6.95,682579,1
85.2,1545,39.08,96.8,377.6,8.64,10.3,598156,1
19.49,835,42.91,92.6,361.1,8.06,12.98,217118,0
32.97,2173,48.87,91.7,330.8,10.11,14.26,513310,0
56.45,1498,54.55,97.1,436.0,9.97,12.75,679189,0
82.69,1520,63.31,84.5,353.1,9.26,12.99,583704,0
64.99,2131,58.17,88.0,305.0,7.84,13.08,344839,0
66.47,1289,19.66,70.8,312.9,8.35,13.28,268659,0
80.89,1720,39.0,84.0,367.4,9.43,11.63,251249,0
78.84,1243,46.51,119.3,313.6,7.78,13.13,544593,1
22.01,2108,57.02,109.6,431.4,8.26,13.37,532889,0
54.86,2239,56.77,100.6,318.1,10.33,13.49,520857,0
56.74,1536,42.82,85.2,284.2,7.76,9.27,489407,0
20.02,1915,41.33,96.8,357.8,8.59,9.36,164963,0
62.91,1178,42.08,110.9,310.8,8.53,8.69,212491,0
21.29,1774,30.37,88.2,364.9,10.21,12.56,274699,0
97.76,1793,45.54,96.5,434.5,6.79,12.19,131407,0
68.66,1603,54.82,112.3,322.9,10.75,11.85,432230,0
39.81,1759,37.0,66.6,326.6,9.07,6.78,758927,1
99.15,2283,47.52,82.1,358.7,8.53,11.39,93208,0
79.82,1250,46.68,98.9,349.7,7.39,9.23,91307,0
77.22,757,49.41,91.1,445.9,7.12,10.83,389580,0
69.2,1423,44.18,92.0,296.8,8.07,16.05,59111,0
92.4,1756,49.15,88.7,290.7,5.99,8.32,603980,1
96.03,2026,35.83,88.7,360.1,8.33,11.36,341510,0
85.98,1177,50.0,88.6,343.9,7.98,13.93,778796,0
54.28,1697,38.76,86.7,430.5,7.23,6.31,683040,1
68.71,2394,51.27,94.9,266.3,7.44,8.07,530914,1
58.45,2245,39.52,73.1,307.4,10.55,13.64,453171,0
70.27,2062,62.02,99.1,346.9,8.18,12.91,80142,0
35.4,1258,54.08,70.3,315.4,9.26,8.48,617506,1
88.82,2160,35.78,78.4,386.2,7.7,12.02,529618,1
89.72,1807,44.69,95.3,443.4,7.83,13.45,415697,0
85.2,1776,33.34,89.7,350.3,8.39,13.17,529357,0
49.41,1689,57.73,96.0,387.4,4.61,12.02,415965,0
77.08,1548,52.19,92.6,301.2,7.82,11.21,246320,0
53.37,1814,32.51,88.6,412.8,10.02,13.41,363523,0
74.58,2556,37.99,94.3,347.1,8.92,10.6,436397,0
24.27,1472,40.27,102.1,297.9,8.39,11.61,455492,0
57.73,1971,25.66,87.0,308.4,9.33,12.21,754801,0
29.35,1334,46.42,74.3,363.1,9.04,9.46,207677,0
95.29,2211,51.61,98.0,258.6,11.65,11.15,519969,0
70.83,2538,42.33,86.7,413.5,8.95,9.12,467339,0
27.0,1388,39.7,84.1,343.0,8.03,14.14,270916,0
98.98,1176,25.89,99.7,371.9,8.99,11.68,293615,0
56.45,1713,34.86,114.8,350.1,7.33,11.75,448599,0
72.86,1320,42.96,98.8,304.0,7.28,12.33,365661,0
68.74,1268,42.66,62.5,306.1,6.73,9.73,650205,0
33.11,1553,44.56,90.9,434.9,6.93,10.68,293546,0
30.82,1565,45.66,74.3,363.6,8.53,11.41,125268,0
13.77,2013,44.02,94.4,378.1,8.28,10.52,236638,0
36.92,1698,40.18,108.9,262.6,7.27,10.01,768680,0
38.1,1636,35.71,68.5,284.9,8.71,14.8,618203,0
87.06,1921,49.93,91.1,344.4,7.83,14.68,501451,0
36.73,1404,45.44,82.9,390.5,7.26,15.66,54647,0
33.84,1649,42.1,83.2,396.5,11.31,12.24,710432,0
50.49,2140,51.27,82.8,414.6,10.82,12.94,483799,0
91.32,1222,39.75,98.6,443.4,8.31,11.38,702281,0
72.9,1356,55.32,104.1,381.3,6.39,9.9,547755,0
97.14,1181,59.1,93.3,384.0,6.94,10.24,349144,0
84.84,1986,38.8,86.1,279.1,10.01,13.48,533271,0
21.03,838,52.11,82.8,331.5,9.42,13.26,436528,0
10.43,1938,40.58,71.8,280.0,9.83,8.97,539862,1
95.34,2436,49.19,81.8,293.9,4.97,16.24,180246,0
74.82,1470,46.56,115.5,311.4,9.93,12.94,452322,0
65.14,1827,56.67,70.5,394.7,10.06,10.28,523436,0
99.64,1524,44.54,96.8,300.3,10.74,13.49,113277,0
32.58,1612,31.29,92.0,387.4,9.01,10.53,587469,0
91.14,1374,35.72,86.4,331.7,6.7,12.6,593559,0
47.83,2559,36.69,76.4,374.2,8.48,14.17,244852,0
82.16,1823,36.92,91.9,337.1,10.14,11.78,55067,0
32.17,1717,49.98,75.7,430.7,11.34,16.65,310647,0
40.35,1520,41.27,96.0,362.1,7.46,14.3,174711,0
99.45,2455,49.77,85.5,401.7,8.67,10.73,53005,0
27.29,1036,48.27,80.0,296.4,7.86,13.36,61996,0
34.62,1706,47.38,110.7,304.8,7.53,11.08,427975,0
89.1,2194,22.52,63.4,344.9,10.67,13.66,317467,0
46.32,1491,43.41,88.0,473.3,9.72,11.0,727403,0
65.59,1686,29.07,95.4,307.6,7.84,13.25,125062,0
19.69,1740,48.63,72.8,372.4,7.46,12.21,648423,0
29.56,2237,49.48,105.4,426.3,9.66,7.45,508279,1
35.11,1485,45.11,116.1,402.8,10.71,13.87,135768,0
18.73,1841,59.06,86.4,340.6,8.59,11.9,387666,0
10.13,2492,57.12,84.1,352.3,9.48,13.5,149803,0
44.64,1675,30.73,94.2,406.8,7.57,13.88,587928,0
82.66,2078,42.61,84.5,392.3,6.59,9.16,441871,0
46.43,1733,53.23,80.6,309.4,6.23,14.32,532815,0
78.79,1777,42.86,86.0,330.3,9.58,16.3,198774,0
13.48,2379,52.84,90.1,409.8,4.74,10.3,381634,0
17.35,2544,49.01,75.6,401.2,7.23,13.24,611331,0
67.97,1302,47.43,97.0,350.3,7.7,8.95,731298,1
81.58,1787,48.75,112.1,316.2,7.44,12.36,663794,0
98.76,1423,47.03,67.4,421.3,9.68,11.96,353093,0
65.99,2024,35.31,99.6,403.6,6.03,11.7,315329,0
62.68,1148,49.78,71.8,425.3,7.23,12.87,225430,0
30.89,1810,41.26,94.4,293.9,8.45,12.21,320544,0
17.39,2528,39.17,115.4,350.6,10.21,11.67,388363,0
64.8,2176,43.65,103.7,392.7,7.61,10.71,212895,0
75.75,1280,52.89,73.3,340.4,9.18,13.9,552509,0
73.89,2455,31.68,105.7,372.5,9.18,12.83,401798,0
51.42,780,54.23,82.4,187.2,8.81,13.18,631538,0
97.06,2443,32.35,97.9,398.7,8.46,9.28,77237,0
79.46,1441,44.56,82.8,375.0,7.21,12.84,553950,0
15.73,2138,49.47,74.3,284.3,8.24,14.01,561496,0
59.26,1950,56.77,90.6,315.5,7.45,11.08,195974,0
72.04,2194,34.36,84.6,361.2,8.12,12.47,538155,0
67.03,2056,43.44,92.3,269.3,10.02,9.27,175062,0
83.16,2600,56.88,84.6,412.1,9.77,12.55,630536,1
57.06,1762,29.83,102.2,359.1,10.7,8.97,622392,1
73.26,1440,44.54,77.5,373.9,7.61,11.66,342777,0
63.51,1407,50.54,101.7,384.6,7.91,13.18,246541,0
56.88,2010,45.36,98.6,281.0,8.43,8.05,667232,1
81.28,1788,54.72,82.6,401.0,8.61,11.86,709410,0
71.72,1683,39.37,78.8,344.3,9.32,12.0,754457,0
20.89,1220,52.51,77.7,322.1,11.25,11.37,766484,0
64.17,1836,40.88,100.1,450.1,9.19,9.23,85717,0
60.48,2278,49.53,93.4,319.5,8.29,16.69,698304,0
49.22,1662,55.46,106.8,340.6,10.26,12.32,592030,0
79.88,1780,39.46,78.5,404.3,9.02,10.99,461706,0
59.83,1771,48.17,109.2,339.7,7.43,12.17,524520,0
78.51,2717,53.04,77.6,372.9,8.66,9.61,396746,0
50.6,2067,48.77,80.0,341.1,7.74,12.44,750679,0
26.77,1947,46.82,82.3,334.4,5.46,14.39,717147,0
14.84,1795,55.11,78.2,355.6,9.45,11.51,437907,0
76.02,1200,50.71,95.5,380.9,8.87,11.03,572836,0
94.91,2162,44.39,78.9,376.1,5.58,10.14,608644,0
36.71,1701,45.08,90.5,307.3,11.94,13.14,221288,0
23.91,2095,40.92,73.0,294.1,6.11,11.89,548427,0
86.88,1669,38.67,86.4,408.8,9.0,7.49,89101,0
75.19,2140,52.14,85.4,315.4,7.33,11.46,317670,0
72.07,1319,53.26,81.9,374.4,6.76,12.61,507069,0
87.44,1630,36.28,71.0,320.1,8.12,14.31,203391,0
94.54,2004,43.43,78.8,238.3,7.37,9.23,777962,0
50.6,1070,42.6,98.0,420.1,9.57,15.37,735654,0
62.38,2148,59.84,95.8,393.4,8.86,11.76,305625,0
18.46,1775,49.33,72.9,407.7,12.61,10.17,507010,0
76.48,1665,57.52,94.5,415.2,8.57,10.11,259414,0
56.63,2081,43.12,95.8,385.3,8.0,10.64,561439,0
16.85,1769,42.57,86.5,378.8,6.61,11.68,787081,0
62.31,2396,47.34,85.6,395.4,8.24,12.54,517485,0
28.71,1487,35.2,89.4,381.8,11.16,9.21,378499,0
14.67,1632,41.61,73.5,396.6,9.21,11.82,661423,0
76.99,2435,46.25,87.8,326.2,6.09,11.88,322273,0
62.13,1792,31.37,90.2,306.8,8.14,13.46,281144,0
82.03,1695,37.98,81.4,342.2,8.11,11.92,562443,0
24.43,1617,45.66,103.1,357.1,7.33,14.34,135649,0
31.93,1670,58.39,96.1,382.8,9.02,13.13,424371,0
37.06,1335,53.55,89.8,304.3,9.14,8.97,82136,0
75.25,1492,48.8,98.6,386.6,10.12,12.21,473952,0
46.87,937,42.93,87.2,341.1,9.92,12.42,678819,0
33.96,1323,39.0,95.8,402.8,8.04,12.28,402243,0
46.22,2419,21.55,73.3,385.5,9.64,12.03,243464,0
90.16,1821,36.97,95.6,360.4,10.01,10.69,239955,0
20.26,1622,53.35,62.7,313.3,9.24,12.19,399894,0
28.66,2170,51.76,103.2,374.6,9.64,16.05,187674,0
13.56,2047,42.18,99.6,343.8,8.9,12.72,653984,0
21.51,1793,52.49,104.9,344.0,7.26,11.56,284058,0
94.61,2059,35.27,97.2,384.8,4.89,13.67,102674,0
33.56,2046,57.85,72.0,343.3,8.84,12.86,96229,0
37.62,1352,46.8,94.5,340.4,8.14,12.81,751199,0
71.72,1937,40.41,89.3,346.1,9.47,13.58,425828,0
58.46,2002,49.12,74.1,330.1,9.39,14.24,475012,0
21.9,2108,35.68,101.8,275.7,7.02,12.79,460272,0
40.31,2368,42.07,65.1,379.8,10.52,9.95,469545,0
87.51,1846,48.51,113.2,292.6,7.21,12.93,161835,0
81.23,1505,47.49,87.9,332.0,10.65,14.18,293066,0
53.39,2685,33.16,110.7,323.1,9.52,13.39,296276,0
78.8,1572,52.8,100.2,335.8,7.97,9.54,371804,0
12.04,1777,41.02,96.5,384.0,8.48,11.71,764769,0
40.2,1892,49.18,82.8,334.9,10.57,11.64,338744,0
75.71,1773,44.64,102.9,377.4,10.18,8.92,233433,1
99.42,1691,28.97,99.4,503.5,5.3,10.5,198445,0
56.04,2128,39.31,77.3,406.3,9.4,11.15,471602,0
72.07,1734,32.65,94.8,385.8,9.44,12.19,80666,0
30.98,1603,60.8,81.2,353.5,8.06,11.02,383740,0
31.85,1218,45.25,110.6,405.6,8.33,10.13,327050,0
68.09,1624,51.69,59.0,378.9,7.97,14.09,99667,0
22.72,1447,42.69,97.5,393.1,8.44,8.31,57302,1
65.46,1430,45.8,86.5,322.3,6.27,10.49,139732,0
41.99,2460,42.91,108.4,286.1,6.28,11.41,681886,0
51.37,2313,42.86,77.2,371.4,6.06,10.72,746805,0
74.11,905,52.66,80.4,276.9,8.47,12.56,608860,0
95.16,1489,45.47,97.9,371.1,8.71,12.63,550804,0
21.04,1785,39.76,87.1,392.0,8.17,12.46,753276,0
90.23,1842,58.01,92.1,331.9,10.38,11.98,619099,0
21.45,1931,37.23,112.0,287.7,8.28,9.66,584252,1
44.51,2365,44.85,99.8,422.2,7.81,9.52,356230,0
26.71,1795,45.63,83.5,434.1,9.86,11.8,94149,0
53.0,1375,49.89,88.7,373.2,9.8,11.35,94913,0
89.88,1573,29.03,88.1,330.6,7.34,14.39,613189,0
78.93,2300,27.99,84.0,352.3,9.4,11.22,176733,0
87.39,1713,43.89,79.5,356.3,7.67,9.47,116987,0
63.16,1569,53.22,105.8,398.2,7.77,11.95,594650,0
33.7,1910,37.74,90.1,312.9,9.65,13.03,761535,0
45.5,2727,41.96,92.8,394.9,7.21,9.31,103865,0
76.31,1504,62.24,75.2,370.3,9.79,9.09,687341,0
27.42,2192,35.24,95.5,340.5,10.62,12.45,412733,0
78.78,1730,40.7,81.7,309.9,7.97,10.85,499118,0
20.0,1207,50.08,73.8,301.9,7.27,11.41,359932,0
25.28,1647,33.29,98.0,422.6,9.08,10.32,543255,0
68.79,1906,52.71,93.9,359.2,10.05,11.51,667424,0
33.85,2245,49.79,82.1,348.9,9.51,14.04,152904,0
93.89,1986,47.38,111.8,392.6,7.87,11.98,168763,0
22.69,2678,47.53,68.1,371.6,10.5,11.19,117769,0
95.42,1323,54.02,66.3,338.5,9.56,12.28,668647,1
26.8,1492,44.9,105.5,246.2,8.03,12.8,184658,0
26.71,1789,36.36,92.3,260.1,5.73,12.74,146935,0
71.82,2113,41.65,71.4,314.8,9.33,12.83,152194,0
44.31,1763,48.28,106.3,304.5,10.15,11.09,96707,0
41.69,1838,41.86,88.4,462.3,9.35,10.06,257217,0
94.42,1774,56.75,91.1,425.6,6.63,11.59,466570,0
72.84,1328,48.11,79.7,371.8,6.18,10.53,674985,0
99.57,1556,28.26,88.8,371.7,6.69,9.99,718694,0
53.0,1252,55.58,99.4,384.6,6.81,8.77,155693,0
75.83,2192,61.42,95.2,317.3,5.78,16.16,105621,0
82.72,1730,49.42,92.6,353.8,10.52,12.34,296896,0
22.26,1927,65.28,108.9,279.7,7.07,9.47,527289,0
25.68,1934,59.26,97.7,327.4,7.47,12.84,535574,0
68.88,2532,54.45,98.5,405.7,10.59,9.58,590426,0
39.25,2153,52.62,96.7,329.0,9.41,12.18,509862,0
77.55,1524,34.45,98.9,303.7,11.26,10.66,328507,0
53.46,1215,40.68,82.5,326.2,8.22,12.89,312378,0
48.87,1698,48.9,88.0,248.4,8.74,12.43,189033,0
10.89,2150,45.67,98.0,381.8,4.32,12.86,789897,1
73.7,2289,50.34,74.0,278.7,9.55,12.42,634460,0
25.0,1592,43.96,74.9,338.0,10.41,9.63,494118,0
65.87,2141,48.27,103.9,371.3,10.18,12.7,388586,0
81.51,1731,40.64,70.8,379.6,10.04,10.15,557771,0
18.86,1291,33.14,101.5,337.5,7.17,15.25,123051,0
21.19,1751,18.81,94.3,253.4,10.5,13.87,740178,0
56.58,1578,40.05,84.8,294.7,10.37,13.42,331747,0
75.35,1811,60.37,78.7,390.4,8.94,16.08,284275,0
46.82,1972,55.12,86.4,283.9,9.3,14.33,281652,0
17.34,2053,51.87,95.3,399.3,8.19,10.91,702697,0
19.59,1853,35.37,69.8,330.9,8.04,14.54,760587,0
10.85,1942,40.64,115.0,349.9,8.31,16.98,501850,0
57.7,1428,55.96,103.1,384.2,11.26,12.52,570135,0
84.85,1264,53.13,80.5,344.3,8.26,14.27,348284,0
44.04,1606,53.38,99.5,408.3,8.97,9.74,409700,0
93.25,2211,43.9,89.7,392.4,7.16,11.5,112952,0
95.27,1778,39.77,104.8,356.6,8.32,11.95,270962,0
69.35,1439,55.58,104.1,329.0,7.61,16.3,154259,0
15.65,2296,35.07,94.2,334.3,11.91,10.33,661073,0
40.32,1505,33.5,86.6,361.5,8.71,11.43,598850,0
82.73,1840,44.37,93.8,404.2,6.06,10.41,629737,1
65.69,2347,48.61,103.1,386.3,7.34,11.63,415718,0
44.36,1637,37.14,90.7,343.5,9.16,11.67,562011,0
41.18,1816,37.47,109.3,411.6,6.1,10.12,514292,0
60.02,2429,40.5,85.4,286.9,7.63,9.5,171289,0
17.31,2716,36.47,76.8,350.1,8.86,13.61,441577,0
43.47,1611,46.95,76.1,388.4,8.23,13.92,518773,0
63.37,2191,55.17,105.7,296.1,9.19,12.71,763405,0
47.88,2178,39.44,84.1,350.3,8.91,11.2,641551,0
32.97,2361,48.62,91.5,317.6,9.59,11.42,470960,0
99.32,1673,51.01,85.7,355.0,7.65,11.2,98465,0
14.83,1312,55.33,60.3,388.3,11.19,12.49,655299,0
62.38,2029,43.65,108.2,389.1,7.91,14.81,271089,0
65.45,1024,46.25,77.2,326.2,7.96,13.29,86317,0
27.94,1696,45.78,103.6,441.6,7.51,12.04,544335,0
57.78,1467,38.83,79.6,404.3,9.45,10.76,262305,0
46.47,1239,41.87,85.9,308.1,7.69,9.87,728740,0
75.79,1890,50.73,92.2,325.5,8.53,9.81,182035,0
48.97,1599,50.32,103.4,236.5,9.66,9.97,348632,0
69.92,2354,58.17,95.3,337.8,9.01,11.93,756246,0
