flow_rate_lps,pressure_bar,ph_level,turbidity_ntu,chlorine_ppm,conductivity_us,water_temp_c,anomaly
46.16,4.92,6.58,1.6,1.67,536.6,20.7,0
46.33,4.95,6.71,0.1,1.56,479.6,14.8,0
43.18,4.1,6.88,0.36,1.64,435.3,24.5,0
35.33,4.46,6.64,1.96,1.7,397.3,16.4,0
46.74,3.93,7.24,4.86,1.64,407.6,15.1,0
48.18,3.74,7.5,1.46,1.85,483.8,21.5,0
45.45,4.08,7.03,0.16,1.77,467.7,17.4,0
44.65,4.49,7.53,0.1,1.69,498.2,22.6,0
52.7,4.53,7.22,0.57,1.86,428.9,14.7,0
39.39,4.31,7.18,6.04,1.71,431.2,18.2,0
57.18,4.43,7.4,0.78,1.41,387.5,23.2,0
48.64,4.77,7.73,1.09,1.45,374.4,20.6,0
46.65,5.18,7.07,1.06,1.35,506.6,22.5,0
52.76,4.16,7.3,4.27,1.34,545.4,20.5,0
7.27,8.75,7.36,0.72,1.64,490.6,14.6,1
50.08,3.75,7.15,1.2,1.55,437.5,17.2,0
42.87,4.48,7.48,0.8,2.03,407.9,21.3,0
48.61,4.56,7.53,2.22,1.18,490.0,20.2,0
51.16,3.96,7.71,1.48,1.4,420.9,17.1,0
45.0,4.32,6.77,8.23,1.13,490.2,19.5,0
33.64,4.08,6.83,3.67,1.56,456.1,15.1,0
49.04,5.28,7.68,1.65,2.32,476.6,14.8,0
2.82,8.83,7.11,0.5,1.13,433.6,20.5,1
48.72,3.99,7.21,0.29,1.42,440.0,15.6,0
8.02,9.43,7.4,1.65,0.91,363.1,23.6,1
52.78,4.62,7.36,2.38,1.93,459.9,22.1,0
53.95,4.79,7.3,1.51,2.07,536.3,18.8,0
50.3,4.51,7.01,0.82,1.64,505.2,24.1,0
49.08,4.02,7.26,0.24,1.2,495.1,15.7,0
46.86,5.01,7.16,1.31,1.12,470.0,19.2,0
36.86,5.43,5.81,18.85,0.23,450.5,15.2,1
49.42,4.97,7.0,0.1,1.29,512.9,20.3,0
49.24,4.7,7.09,0.37,1.63,412.5,12.1,0
45.81,4.23,7.23,3.12,1.29,316.4,12.7,0
44.4,4.31,6.68,1.35,1.38,411.9,15.8,0
44.62,3.53,7.52,0.92,1.29,462.1,15.2,0
16.87,1.96,7.61,2.46,1.2,371.7,23.7,1
45.87,4.55,7.1,3.5,1.71,457.4,20.1,0
40.54,4.71,7.4,1.48,1.48,454.7,19.9,0
46.43,4.6,7.25,1.76,1.46,399.9,20.8,0
6.59,8.06,6.68,3.72,2.07,391.3,17.1,1
46.67,4.76,7.14,0.27,1.61,351.9,11.3,0
48.14,4.75,7.69,2.65,1.7,447.6,17.8,0
51.17,4.99,7.23,0.36,2.03,457.8,18.6,0
53.49,4.23,7.15,0.85,1.43,430.7,18.7,0
48.75,4.6,7.6,0.16,1.02,434.8,20.0,0
44.95,3.98,7.14,1.57,1.6,551.8,23.7,0
54.26,4.41,7.39,2.14,1.62,441.4,25.9,0
53.54,4.05,6.97,5.63,1.63,449.7,14.2,0
35.05,3.93,7.6,0.66,2.3,375.1,19.7,0
38.35,4.89,6.98,0.51,1.53,436.3,19.8,0
40.01,4.94,7.0,1.55,1.82,487.9,13.2,0
52.4,4.48,7.24,0.64,1.96,450.0,20.0,0
44.17,3.01,7.91,2.06,1.96,476.5,17.6,0
49.59,4.7,7.73,0.13,1.08,449.9,19.7,0
45.47,3.94,6.83,1.18,1.63,460.7,16.7,0
50.7,4.63,8.94,15.75,0.34,412.5,17.7,1
48.56,4.22,7.09,2.33,1.25,422.9,16.7,0
40.86,3.83,6.99,2.91,1.69,475.4,21.8,0
6.31,7.74,7.24,1.21,1.42,421.8,16.4,1
41.09,5.04,7.04,0.64,1.12,388.0,19.8,0
50.47,5.4,6.89,0.1,1.82,496.7,13.3,0
45.38,5.01,7.21,1.15,1.17,455.9,18.1,0
47.29,4.86,7.34,0.77,1.77,474.9,28.3,0
9.15,2.55,7.28,3.96,1.57,380.3,18.1,1
46.09,5.35,6.95,2.24,0.9,354.8,19.4,0
37.14,5.2,7.15,1.34,1.99,452.5,17.1,0
34.91,4.55,7.11,7.42,1.42,488.8,19.2,0
38.87,3.75,6.87,1.07,1.24,446.5,19.6,0
49.26,4.33,7.33,0.65,1.87,474.7,22.4,0
45.89,4.01,7.0,0.59,1.83,547.8,24.0,0
47.46,4.82,6.29,19.77,0.35,447.8,12.7,1
44.25,4.31,6.35,5.74,1.05,368.2,20.3,0
45.68,4.92,7.16,3.18,1.92,472.6,10.9,0
43.52,4.35,7.29,0.1,1.66,499.3,14.1,0
39.81,4.21,7.4,0.36,1.86,382.9,19.4,0
39.3,5.07,7.51,0.41,1.78,442.5,23.4,0
48.88,4.06,7.13,0.95,1.46,498.8,23.0,0
41.14,5.05,7.39,0.68,2.01,501.7,20.7,0
23.79,1.82,7.1,1.61,1.87,479.0,17.3,1
43.95,4.76,7.15,0.25,1.4,406.9,16.1,0
45.7,3.91,7.3,2.76,1.37,448.2,14.3,0
54.93,3.79,7.24,0.5,1.26,323.3,15.0,0
43.66,5.14,7.23,1.13,2.02,357.8,17.4,0
45.02,4.56,7.04,1.7,1.35,430.9,17.3,0
39.81,4.84,7.31,0.48,1.94,450.6,22.9,0
42.83,4.91,6.81,0.29,1.58,520.4,21.7,0
47.58,5.12,7.78,2.84,1.93,477.8,18.7,0
41.47,4.12,7.34,0.1,1.84,480.6,23.2,0
50.42,4.38,6.97,0.1,1.18,407.4,17.3,0
46.08,4.1,7.24,0.23,0.92,547.1,16.4,0
53.06,4.64,7.64,1.65,1.25,471.6,15.7,0
49.84,4.49,6.12,18.6,0.39,479.8,18.8,1
55.67,4.53,7.05,0.88,1.91,362.7,11.2,0
47.68,3.61,6.96,1.05,1.36,381.2,23.1,0
47.52,4.69,6.96,2.12,2.12,477.2,11.5,0
35.47,3.83,7.43,1.06,1.54,420.7,23.9,0
48.27,5.05,7.23,0.1,1.29,473.6,16.6,0
52.15,4.36,7.93,1.16,1.71,384.9,16.7,0
36.4,4.1,7.3,1.09,1.12,365.9,12.3,0
45.46,4.27,7.47,0.59,1.86,430.9,17.4,0
13.96,2.47,7.26,2.0,1.22,460.3,15.1,1
43.74,4.98,7.65,1.17,1.79,426.9,19.3,0
42.12,4.36,6.97,0.37,1.63,469.8,11.3,0
39.56,4.62,7.06,0.55,1.64,406.6,16.5,0
49.76,4.37,7.62,0.15,1.46,382.5,20.1,0
52.58,4.22,7.03,2.51,1.43,491.5,14.6,0
46.26,3.74,7.5,0.51,1.98,435.9,20.4,0
41.19,4.41,7.14,0.36,1.39,440.1,20.6,0
44.56,4.54,7.49,0.1,1.27,420.7,16.4,0
36.64,4.7,7.29,0.53,2.16,451.6,17.7,0
39.02,4.99,7.23,5.61,0.78,472.1,20.9,0
34.23,4.29,6.87,2.21,1.58,513.5,16.8,0
48.4,4.41,7.26,0.86,2.12,500.0,11.5,0
45.43,4.09,7.25,1.96,1.5,526.6,15.7,0
9.28,7.38,6.8,0.29,2.08,414.4,22.0,1
50.79,4.48,7.26,0.31,1.51,495.4,16.3,0
44.4,4.81,7.85,1.52,1.33,511.6,17.4,0
45.66,4.63,7.22,1.45,1.25,406.8,11.7,0
50.87,4.63,7.23,0.68,1.22,460.4,15.3,0
46.68,5.71,7.31,1.04,1.7,470.6,16.4,0
52.51,5.17,6.82,0.96,1.51,559.6,20.2,0
56.4,4.67,6.93,1.03,1.58,466.7,19.2,0
47.88,5.28,6.94,1.04,1.25,488.1,18.4,0
44.89,3.53,8.06,0.83,1.67,490.9,19.0,0
39.94,4.64,7.34,0.5,1.35,447.5,13.5,0
47.32,4.54,6.84,2.18,1.69,455.3,23.9,0
51.56,4.57,6.66,1.31,1.39,437.9,19.1,0
41.58,4.63,6.98,0.1,1.01,490.9,15.9,0
45.43,5.3,7.57,0.4,1.34,391.7,19.8,0
51.14,4.36,7.31,3.85,1.25,443.3,17.4,0
17.91,1.66,7.15,2.15,1.73,461.1,17.6,1
46.65,4.57,7.21,0.49,1.27,481.2,23.0,0
46.7,4.5,7.55,0.56,1.95,475.7,17.5,0
40.77,4.15,7.46,5.45,1.65,448.8,21.4,0
35.54,4.59,7.19,0.23,1.84,535.5,19.3,0
40.79,4.92,7.13,0.62,2.24,438.0,14.5,0
48.43,4.75,7.01,0.14,0.96,438.1,15.2,0
44.87,3.69,7.3,0.23,1.36,490.8,21.4,0
49.02,4.89,7.7,4.06,2.03,443.7,17.5,0
51.18,4.34,7.54,0.92,1.55,518.4,20.7,0
45.23,4.76,6.87,0.14,1.78,439.5,18.6,0
37.62,4.06,6.87,0.82,1.57,459.7,16.2,0
44.27,3.52,7.15,2.32,1.27,412.0,17.6,0
36.82,4.12,6.89,1.11,1.42,490.8,23.3,0
48.47,4.33,7.31,1.08,1.0,352.6,20.3,0
48.39,4.51,6.56,1.24,1.7,488.1,25.4,0
37.75,4.47,6.82,3.13,1.7,419.5,23.7,0
49.97,4.66,7.31,2.62,1.66,370.2,10.2,0
50.76,4.19,6.69,1.4,1.33,504.8,22.6,0
50.08,4.47,6.76,3.73,1.43,531.2,24.5,0
40.43,4.71,7.17,5.66,1.65,523.2,11.1,0
42.23,4.64,6.94,1.6,1.63,464.1,15.8,0
39.7,3.99,7.24,2.21,1.71,474.1,14.4,0
41.56,5.11,7.31,4.63,1.61,436.5,16.2,0
48.18,4.31,7.28,0.55,1.93,439.9,21.9,0
16.66,2.38,7.3,0.64,1.26,464.2,19.4,1
45.11,4.28,7.17,1.86,1.81,533.9,21.3,0
42.99,4.36,7.28,2.75,1.2,436.2,16.8,0
45.76,5.37,6.93,0.81,1.63,488.6,20.7,0
51.17,5.33,7.01,1.2,1.23,394.6,13.2,0
50.03,4.36,6.42,2.98,1.63,399.7,18.0,0
47.01,4.79,7.09,0.78,1.93,418.1,14.7,0
41.0,4.68,7.1,0.1,1.57,453.5,12.5,0
51.39,3.99,7.12,2.55,1.32,331.4,17.5,0
43.88,3.96,7.04,14.16,0.32,422.2,18.2,1
50.11,4.12,7.07,0.61,0.91,477.8,16.6,0
51.75,4.42,7.14,1.04,2.07,501.1,23.3,0
48.65,4.36,6.68,1.65,1.43,437.6,17.1,0
47.98,5.08,7.31,0.16,1.94,421.2,19.5,0
44.83,4.19,7.68,0.59,1.17,361.6,13.3,0
40.02,5.32,7.21,5.54,1.21,407.4,17.7,0
41.61,5.91,7.48,1.14,2.09,486.1,20.4,0
46.26,4.48,7.13,0.48,1.05,471.9,18.4,0
45.19,5.06,7.45,1.39,1.45,355.6,16.1,0
51.31,4.87,7.39,0.1,1.52,526.9,20.8,0
55.88,4.42,7.48,3.43,1.57,450.7,9.7,0
42.21,5.06,7.34,0.1,1.73,402.5,12.3,0
59.19,4.31,6.72,2.82,1.56,517.2,23.6,0
44.51,4.77,7.18,2.37,1.95,491.9,20.4,0
45.88,3.63,7.11,0.48,1.46,503.1,14.8,0
40.7,5.33,7.14,1.65,1.48,438.2,23.6,0
48.96,5.48,7.07,7.78,1.52,505.1,16.3,0
42.15,4.63,7.69,0.1,2.19,499.0,16.3,0
48.8,4.56,8.31,17.86,0.32,441.7,19.0,1
48.92,4.41,6.73,0.44,1.07,475.3,17.4,0
46.38,4.22,7.1,0.54,2.0,448.1,21.5,0
40.03,4.48,7.57,1.29,1.87,487.7,20.2,0
47.69,11.3,7.69,2.54,0.92,454.2,14.0,1
42.03,4.49,7.2,0.98,1.32,407.5,18.1,0
50.32,4.86,7.42,0.86,1.77,434.0,20.0,0
45.41,4.62,6.56,1.59,1.27,424.0,24.9,0
46.2,3.55,6.86,0.48,1.46,477.4,21.0,0
40.99,3.86,7.15,2.09,1.37,519.5,11.0,0
51.92,5.04,7.52,0.46,1.17,444.6,24.2,0
38.38,5.19,7.07,2.12,2.07,380.7,17.5,0
51.16,4.18,6.63,2.46,1.66,479.2,24.7,0
41.71,4.35,6.45,0.63,1.84,527.7,19.2,0
45.58,4.54,6.43,0.56,1.67,481.0,18.2,0
32.48,4.57,7.16,1.44,1.39,484.2,20.5,0
2.66,7.79,7.25,1.36,1.53,379.5,12.3,1
34.72,4.26,7.36,0.69,1.65,459.4,12.8,0
38.76,4.11,7.42,0.97,1.45,360.7,7.9,0
49.52,4.76,7.67,27.28,0.43,473.1,19.2,1
44.72,4.28,7.2,0.48,0.96,345.4,15.5,0
45.17,4.35,7.41,0.71,1.9,429.9,21.0,0
43.37,4.41,7.31,0.1,1.69,472.5,15.9,0
42.76,3.99,7.36,1.38,1.62,490.1,23.5,0
50.78,4.43,7.04,0.36,1.16,438.5,14.2,0
43.16,4.67,7.04,1.66,0.91,398.0,17.3,0
44.23,5.14,7.59,0.59,1.34,519.0,22.5,0
43.71,4.57,7.37,23.58,0.38,387.9,17.5,1
45.47,4.89,7.41,0.94,1.52,407.2,16.9,0
43.51,3.31,6.96,1.53,1.94,432.4,23.5,0
39.29,4.85,7.61,0.1,2.06,424.1,17.1,0
46.6,4.61,7.57,4.18,1.52,494.9,26.1,0
39.37,4.41,7.03,0.64,1.5,431.7,19.4,0
48.0,4.04,7.22,0.19,1.28,416.8,20.0,0
41.68,4.34,7.59,3.76,1.69,540.2,15.5,0
36.52,3.87,6.7,4.14,1.84,440.4,14.6,0
3.55,7.53,7.59,1.06,1.56,516.2,18.4,1
44.04,4.4,6.88,1.69,1.32,409.8,17.9,0
48.86,4.76,7.49,0.31,1.24,534.5,12.3,0
46.61,3.89,7.4,7.01,1.49,495.5,13.9,0
47.32,5.1,7.32,0.1,1.2,507.9,21.6,0
46.51,4.89,7.42,3.03,1.71,459.6,16.1,0
45.85,4.51,7.5,0.87,0.88,435.2,16.8,0
50.08,4.86,7.47,0.26,0.88,418.1,17.7,0
45.95,4.48,7.6,4.35,1.33,436.6,17.4,0
47.78,5.35,8.27,23.33,0.37,474.1,19.0,1
37.91,4.59,7.1,0.33,1.27,448.8,25.1,0
48.44,4.34,7.35,1.86,0.9,528.3,15.7,0
48.42,3.97,6.74,0.1,1.37,458.6,11.8,0
44.59,4.18,7.34,0.81,1.49,505.9,20.7,0
48.98,3.73,7.08,3.09,1.24,480.6,8.3,0
49.16,3.48,7.19,1.39,2.22,438.2,23.2,0
45.7,4.3,7.86,0.51,1.53,498.8,14.8,0
49.12,4.57,7.56,4.3,1.12,446.0,17.3,0
39.55,4.25,7.19,2.25,1.2,445.9,17.7,0
41.22,4.59,7.34,3.62,1.11,501.2,15.7,0
45.2,4.13,6.9,1.22,1.5,369.2,10.6,0
49.23,4.37,7.55,0.42,1.31,518.7,19.9,0
47.56,3.7,7.04,2.01,0.7,419.8,23.7,0
42.33,4.99,7.56,4.01,1.23,416.1,17.6,0
53.43,11.83,7.11,0.23,1.59,484.1,17.8,1
50.09,4.64,7.65,0.66,1.12,433.0,14.3,0
39.88,4.77,7.44,0.15,1.69,418.4,15.5,0
40.41,4.98,6.06,13.93,0.38,338.2,16.5,1
45.21,3.93,7.42,0.72,1.69,454.7,20.4,0
38.61,3.49,6.96,1.58,1.61,514.8,12.3,0
47.27,4.95,7.46,0.88,1.09,438.5,18.9,0
40.25,5.22,7.48,1.71,1.82,459.3,16.0,0
48.43,3.92,7.24,0.19,1.71,431.0,20.7,0
45.5,4.09,7.77,1.32,1.14,451.7,16.2,0
45.6,5.75,7.78,1.67,1.45,383.2,6.5,0
43.61,4.76,6.91,1.42,1.74,505.8,20.2,0
47.07,4.48,7.43,1.08,1.84,447.9,18.1,0
46.17,4.64,7.46,1.29,1.61,424.1,21.9,0
40.49,4.62,7.69,0.43,1.58,471.8,18.8,0
55.1,3.87,7.06,7.65,1.84,390.5,19.7,0
44.41,4.47,7.63,0.54,1.83,427.0,20.3,0
48.29,4.6,7.72,0.22,1.6,541.7,15.9,0
45.74,4.06,6.64,1.06,1.35,368.1,9.6,0
51.98,3.76,6.98,1.12,1.43,393.3,16.2,0
46.78,5.02,7.55,0.33,1.53,415.2,9.9,0
53.29,4.45,7.47,0.55,1.14,499.9,13.8,0
44.13,4.77,7.33,0.64,1.32,382.7,15.7,0
50.63,9.43,7.32,2.83,1.15,565.0,21.7,1
38.86,5.18,6.94,0.1,1.66,463.2,18.3,0
47.55,5.93,6.89,0.53,2.04,490.0,16.5,0
36.75,4.45,7.18,1.74,1.67,494.7,18.5,0
38.04,4.82,6.97,0.1,1.74,455.3,21.2,0
50.21,4.02,7.39,0.61,1.04,385.7,18.9,0
46.23,5.06,7.43,0.49,1.29,411.5,25.1,0
43.68,3.84,7.14,0.95,1.17,493.8,22.1,0
52.56,4.61,6.93,2.55,1.53,459.2,12.1,0
51.09,4.4,7.22,1.78,1.37,413.4,18.7,0
36.33,8.75,7.1,1.21,1.8,479.3,11.5,1
48.61,4.18,7.51,0.1,1.59,605.7,18.0,0
41.26,4.0,6.95,1.07,1.54,413.0,20.2,0
49.94,4.03,7.53,0.13,1.67,453.9,17.8,0
40.15,4.51,7.56,0.1,1.86,477.6,15.4,0
55.24,4.78,7.28,0.12,1.16,379.6,19.1,0
7.68,7.04,7.03,0.67,1.8,385.5,13.0,1
46.15,4.51,6.79,1.35,1.67,492.4,13.6,0
44.18,4.36,7.38,1.11,1.39,410.2,17.1,0
48.7,4.75,7.09,0.1,1.26,336.8,14.6,0
46.0,4.49,7.02,1.37,1.9,497.3,22.8,0
52.2,4.88,7.2,0.77,1.26,395.2,14.0,0
41.19,4.44,7.19,0.33,1.47,403.1,17.1,0
48.91,4.55,7.24,2.2,1.46,449.6,6.5,0
36.34,4.75,7.14,0.1,1.26,384.9,14.7,0
52.94,3.81,7.67,2.58,1.54,451.0,17.1,0
46.04,5.08,6.98,1.75,1.98,420.7,25.7,0
44.96,5.01,7.68,1.03,1.64,486.5,18.7,0
48.33,4.63,7.23,1.88,1.34,517.1,18.6,0
42.39,3.77,7.0,2.0,1.41,537.4,20.8,0
45.05,4.87,6.9,0.47,0.73,475.9,14.3,0
41.56,4.22,7.02,0.61,1.55,451.3,11.2,0
40.69,4.7,6.89,1.92,1.73,536.3,16.1,0
52.43,4.22,7.58,0.18,1.44,383.5,26.3,0
41.4,4.94,7.35,0.17,1.3,396.7,19.4,0
53.32,3.81,7.77,2.91,1.76,441.4,24.6,0
35.72,5.24,7.6,0.35,1.6,352.8,11.8,0
45.05,5.11,8.0,21.7,0.48,463.3,22.3,1
39.63,4.57,6.73,6.38,1.22,440.2,20.4,0
53.88,4.32,7.12,0.25,1.5,406.8,20.1,0
47.51,4.39,6.75,3.36,1.44,465.0,11.1,0
51.01,3.86,7.32,0.7,2.08,446.5,27.2,0
40.84,4.54,7.53,1.32,0.67,427.7,23.4,0
36.19,4.13,7.53,0.13,2.13,421.9,15.6,0
41.85,4.94,7.3,0.1,1.78,487.9,13.6,0
40.62,4.03,7.52,5.35,1.07,431.0,16.1,0
6.35,7.78,7.13,0.19,1.47,418.5,19.7,1
39.79,3.86,7.85,0.19,1.67,505.0,17.3,0
41.83,4.67,7.63,1.65,1.91,387.1,17.5,0
42.6,5.25,7.76,1.52,1.6,408.7,13.4,0
46.05,11.88,7.04,3.07,0.93,411.8,22.0,1
44.71,3.92,6.98,5.08,1.85,466.7,20.2,0
39.36,4.46,7.21,4.9,1.51,492.8,16.3,0
42.83,4.34,7.43,23.86,0.23,520.5,16.9,1
40.11,4.55,7.22,2.99,1.49,338.7,18.8,0
48.07,5.16,7.12,0.1,1.07,446.3,16.7,0
41.22,3.9,7.19,0.71,1.75,485.9,17.9,0
42.29,4.11,6.98,1.59,1.81,470.3,17.7,0
36.83,4.88,7.32,2.75,1.7,410.4,18.7,0
42.55,4.2,7.18,4.81,1.52,301.7,18.2,0
52.29,3.71,7.63,0.66,1.92,420.3,11.5,0
24.99,1.38,7.42,0.18,1.7,416.0,17.1,1
42.76,4.54,7.62,0.18,1.53,422.6,15.6,0
45.88,4.61,7.37,5.97,1.21,423.7,19.3,0
41.87,4.51,5.6,25.83,0.39,425.5,17.8,1
40.94,4.7,7.06,1.86,1.57,550.9,16.1,0
45.32,4.49,7.4,1.63,0.9,362.8,22.7,0
52.69,4.0,7.52,1.04,1.66,505.7,16.5,0
44.74,4.43,7.57,0.1,1.81,452.4,14.8,0
46.01,3.69,6.59,0.44,1.79,517.4,14.8,0
49.23,4.36,7.47,0.78,1.07,545.0,19.6,0
52.39,4.16,7.36,6.63,1.53,432.6,23.6,0
43.9,5.08,7.24,0.3,1.74,408.8,13.6,0
37.42,4.8,7.28,2.82,1.62,444.7,11.8,0
39.14,8.45,7.37,0.14,1.92,466.1,18.1,1
49.8,4.47,7.26,1.81,1.16,347.1,16.3,0
47.42,4.77,7.3,0.51,1.22,372.6,18.8,0
38.64,3.87,7.21,2.25,0.91,471.9,20.0,0
44.0,4.21,7.01,1.31,1.29,410.5,15.2,0
41.01,5.02,7.28,0.29,1.25,495.5,13.3,0
50.36,5.42,6.55,26.86,0.13,494.7,11.9,1
45.92,4.87,7.32,0.52,2.0,399.2,25.0,0
50.33,3.5,6.79,0.1,1.13,413.4,13.6,0
50.17,4.24,7.18,0.17,1.64,523.4,23.0,0
47.45,4.23,7.36,1.86,1.46,501.9,16.6,0
51.66,4.79,7.25,0.26,1.51,353.3,14.6,0
40.89,5.05,7.18,2.07,1.14,454.0,22.1,0
54.28,4.09,7.37,0.12,1.3,548.3,23.6,0
47.36,4.58,7.22,1.28,1.35,456.5,17.4,0
51.24,3.83,7.05,0.93,1.1,432.3,21.1,0
41.34,3.86,6.86,0.1,2.0,508.8,26.5,0
48.38,4.31,7.16,1.39,1.5,401.1,18.3,0
45.54,3.59,7.44,0.1,1.59,458.4,16.8,0
42.4,4.02,6.82,0.43,1.65,484.6,16.0,0
36.86,3.95,7.49,3.34,1.29,429.6,17.4,0
46.25,5.24,7.19,0.16,1.37,365.7,16.1,0
44.11,4.73,6.92,0.38,1.33,536.6,16.7,0
47.69,4.53,6.95,0.6,1.0,502.7,15.5,0
45.46,4.0,7.21,1.58,1.27,362.5,20.9,0
46.27,5.26,7.12,0.15,1.62,477.3,10.8,0
46.54,5.37,7.21,0.18,1.32,472.3,18.3,0
53.23,4.08,7.18,0.1,1.67,471.7,17.5,0
43.47,4.37,7.38,0.1,2.1,430.0,18.0,0
50.58,3.87,7.22,1.92,1.4,461.5,17.5,0
56.57,4.63,7.17,0.24,2.11,389.5,22.0,0
41.87,3.33,6.93,5.05,1.16,399.5,18.2,0
46.66,4.54,7.13,1.87,1.51,455.9,21.8,0
36.79,4.69,7.1,2.74,1.59,450.5,19.8,0
42.35,4.84,7.23,0.1,1.7,446.6,20.6,0
49.02,4.42,7.36,0.23,1.4,439.9,23.0,0
47.45,5.1,7.4,0.1,1.09,537.7,22.0,0
36.67,4.58,6.51,2.22,1.4,359.7,19.7,0
46.28,4.95,7.43,0.66,1.31,368.0,16.9,0
41.29,3.73,7.61,17.5,0.6,412.5,13.0,1
36.73,4.16,6.84,1.68,1.71,477.8,15.9,0
48.7,5.44,7.09,18.12,0.34,435.4,16.1,1
49.68,4.63,7.39,2.31,1.39,417.3,19.2,0
41.76,3.61,6.07,20.16,0.33,433.3,15.7,1
56.25,5.15,7.53,1.27,1.37,494.6,17.6,0
48.03,3.71,7.72,3.25,1.36,485.7,8.4,0
45.86,3.74,7.31,1.65,1.77,392.2,15.6,0
50.87,3.94,6.71,1.26,1.25,464.9,14.6,0
53.49,4.02,7.43,0.1,1.54,502.9,16.1,0
46.9,4.46,7.41,0.41,2.13,466.5,7.6,0
37.42,2.73,7.57,0.81,1.7,507.6,17.0,0
45.34,4.18,7.38,1.25,1.79,410.2,16.0,0
49.53,4.3,6.28,1.88,1.4,481.8,10.7,0
51.23,4.47,8.95,18.6,0.39,420.8,10.4,1
36.1,5.2,6.9,0.47,1.27,413.5,26.7,0
42.02,5.03,7.23,1.61,1.67,431.9,16.8,0
46.67,8.64,7.24,0.12,0.77,363.8,18.7,1
5.08,7.83,6.45,3.34,1.61,478.2,13.6,1
52.1,4.94,7.36,0.27,1.36,352.8,18.9,0
37.46,4.42,6.92,0.1,1.2,481.5,17.4,0
51.01,4.45,6.98,0.53,1.99,403.0,20.2,0
39.37,4.57,7.3,2.2,1.65,455.8,16.7,0
46.33,4.56,7.11,2.28,1.6,445.1,25.5,0
44.57,5.14,7.73,1.84,1.37,535.8,14.4,0
39.88,3.52,7.55,0.55,1.38,450.6,18.1,0
46.38,5.24,7.18,0.1,1.61,367.6,15.4,0
42.75,4.61,7.19,1.32,1.45,485.5,20.1,0
46.75,4.48,7.34,1.24,1.25,427.7,18.8,0
10.94,1.48,6.81,2.43,1.33,352.7,11.9,1
37.93,4.7,7.2,1.22,1.94,455.2,22.6,0
37.88,4.15,6.57,0.67,1.52,392.1,27.8,0
13.31,1.57,7.03,0.6,1.79,471.9,7.6,1
46.56,4.27,7.2,1.71,1.43,440.0,28.4,0
53.73,4.84,7.25,2.93,1.24,525.6,16.8,0
45.7,4.38,6.91,4.07,1.75,438.9,16.4,0
49.18,4.89,7.22,0.29,2.4,477.9,17.5,0
44.17,5.23,7.31,1.4,1.48,513.2,21.2,0
53.43,3.78,7.28,0.1,0.86,400.2,17.7,0
40.05,4.21,6.74,0.1,1.34,429.0,21.6,0
42.94,3.75,6.85,5.48,1.85,447.2,13.9,0
45.87,5.04,7.17,2.42,1.62,398.2,20.6,0
40.97,4.55,6.82,0.22,1.87,468.3,16.3,0
47.44,11.62,7.06,0.4,1.38,552.0,19.1,1
47.43,3.46,6.96,0.2,1.69,394.5,13.1,0
36.47,5.65,7.29,4.48,1.16,456.5,20.7,0
41.9,4.31,8.19,0.66,1.47,511.9,19.0,0
53.24,4.35,7.33,2.86,1.7,487.9,20.1,0
43.38,3.95,7.23,2.16,1.54,518.6,10.2,0
48.09,4.11,7.27,1.04,1.1,402.7,13.1,0
52.01,4.9,6.91,0.1,1.07,560.9,15.9,0
42.18,4.22,6.77,0.69,1.79,536.6,18.7,0
40.03,11.6,7.19,0.71,1.66,522.6,17.3,1
49.23,5.03,7.02,0.19,1.98,424.3,8.9,0
44.05,5.37,6.83,1.01,1.47,355.3,22.7,0
45.61,4.64,7.15,0.23,1.68,546.8,21.5,0
37.1,5.07,8.04,0.23,1.55,444.5,14.3,0
4.71,8.45,7.37,1.28,1.46,509.0,10.5,1
45.34,4.33,7.22,0.21,1.4,507.7,24.2,0
45.58,3.77,6.75,4.1,1.42,520.5,15.9,0
8.5,7.8,7.0,9.31,1.22,450.8,23.2,1
34.33,4.84,7.38,1.78,1.33,529.7,19.1,0
27.87,4.22,8.15,23.42,0.4,445.9,19.9,1
19.17,2.32,6.78,0.57,1.7,436.6,13.3,1
38.46,5.17,7.17,1.31,1.85,541.1,22.0,0
44.16,3.75,6.71,0.79,1.33,520.8,13.4,0
46.19,3.75,6.86,1.61,1.71,480.7,25.5,0
45.64,4.87,7.24,0.11,1.78,423.3,16.8,0
51.69,4.46,7.16,0.85,1.69,444.5,24.0,0
43.38,4.13,7.15,0.11,1.43,452.5,17.3,0
46.79,4.39,7.11,1.29,1.8,435.5,16.6,0
51.99,3.6,7.34,0.46,1.1,484.3,14.9,0
40.97,4.2,7.52,0.5,1.7,430.2,20.6,0
42.83,4.9,7.51,1.17,1.55,477.3,19.5,0
17.99,2.66,7.22,1.47,1.83,410.6,17.0,1
41.77,4.33,7.75,2.52,1.84,418.3,12.7,0
47.36,4.78,7.43,1.91,1.58,484.8,21.7,0
28.55,4.0,7.11,1.34,1.87,469.5,21.8,0
54.01,4.56,7.25,0.56,1.71,404.1,18.4,0
41.32,4.67,8.05,0.22,1.12,510.0,10.6,0
49.07,4.65,7.1,0.37,1.99,514.6,13.4,0
15.63,1.54,7.57,0.56,0.8,469.4,16.4,1
43.07,4.59,6.85,2.47,1.84,406.4,16.6,0
50.87,4.61,7.05,0.41,1.44,354.4,17.1,0
