UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7640,L7640,L,296.7,307.3,1466,21.6,18,1,0,0,1,0,0
7641,L7641,L,296.0,307.4,1464,47.6,51,0,0,0,0,0,0
7642,L7642,L,301.5,311.4,1606,46.6,166,0,0,0,0,0,0
7643,L7643,L,300.8,311.8,1483,43.8,116,0,0,0,0,0,0
7644,L7644,L,297.4,309.4,1459,34.7,172,0,0,0,0,0,0
7645,L7645,L,301.8,311.3,1413,30.3,93,0,0,0,0,0,0
7646,L7646,L,298.1,308.1,1710,44.0,181,0,0,0,0,0,0
7647,H7647,H,301.4,312.3,1318,39.6,107,0,0,0,0,0,0
7648,H7648,H,299.7,310.7,1507,24.8,158,0,0,0,0,0,0
7649,L7649,L,301.4,311.8,1618,49.7,33,0,0,0,0,0,0
7650,L7650,L,297.5,306.8,1429,45.2,2,0,0,0,0,0,0
7651,M7651,M,299.9,309.0,1564,31.2,141,0,0,0,0,0,0
7652,L7652,L,300.5,310.3,1333,31.2,50,0,0,0,0,0,0
7653,M7653,M,299.3,309.7,1431,57.0,202,0,0,0,0,0,0
7654,L7654,L,296.1,306.5,1718,41.5,82,0,0,0,0,0,0
7655,M7655,M,301.3,309.5,1401,41.6,187,0,0,0,0,0,0
7656,M7656,M,298.2,308.7,1414,17.0,27,1,0,0,1,0,0
7657,L7657,L,299.9,309.3,1514,30.7,93,0,0,0,0,0,0
7658,L7658,L,296.8,307.6,1579,46.7,214,1,1,0,0,0,0
7659,L7659,L,298.9,308.8,1819,31.4,132,0,0,0,0,0,0
7660,L7660,L,300.5,312.9,1590,39.8,43,0,0,0,0,0,0
7661,M7661,M,299.6,307.9,1705,31.8,39,0,0,0,0,0,0
7662,M7662,M,303.2,314.3,1586,50.6,15,0,0,0,0,0,0
7663,L7663,L,298.6,308.7,1561,53.3,30,0,0,0,0,0,0
7664,M7664,M,297.8,306.4,1389,49.2,214,1,1,0,0,0,0
7665,L7665,L,301.4,309.7,1333,36.7,219,1,0,1,0,0,0
7666,M7666,M,298.9,308.8,1346,38.1,164,0,0,0,0,0,0
7667,L7667,L,302.1,312.6,1659,51.8,229,1,0,0,0,1,0
7668,L7668,L,300.2,309.9,1366,33.8,104,0,0,0,0,0,0
7669,M7669,M,300.1,310.0,1754,35.9,188,0,0,0,0,0,0
7670,M7670,M,299.7,310.5,1488,35.9,126,0,0,0,0,0,0
7671,L7671,L,298.2,308.0,1835,32.9,131,0,0,0,0,0,0
7672,L7672,L,296.7,306.7,1385,37.8,57,0,0,0,0,0,0
7673,L7673,L,298.9,308.7,1611,47.9,86,0,0,0,0,0,0
7674,L7674,L,299.9,308.3,1529,43.2,71,0,0,0,0,0,0
7675,L7675,L,298.9,311.6,1369,31.7,106,0,0,0,0,0,0
7676,L7676,L,304.4,315.0,1896,51.9,103,1,0,0,1,0,0
7677,L7677,L,301.1,310.5,1436,41.8,222,0,0,0,0,0,0
7678,L7678,L,297.6,308.2,1781,57.6,31,1,0,0,1,0,0
7679,M7679,M,303.5,312.7,1636,45.5,222,1,1,0,0,0,0
7680,M7680,M,301.2,311.7,1344,31.9,2,0,0,0,0,0,0
7681,H7681,H,299.3,309.2,1722,30.7,46,0,0,0,0,0,0
7682,H7682,H,296.4,305.3,1366,44.7,63,0,0,0,0,0,0
7683,L7683,L,302.4,309.9,1665,35.4,29,0,0,0,0,0,0
7684,L7684,L,299.9,310.4,1793,64.3,119,1,0,0,1,0,0
7685,M7685,M,304.2,313.3,1598,43.4,11,0,0,0,0,0,0
7686,M7686,M,302.0,314.2,1479,34.6,114,0,0,0,0,0,0
7687,L7687,L,302.5,311.3,1470,27.7,230,0,0,0,0,0,0
7688,M7688,M,303.3,314.2,1518,23.8,151,0,0,0,0,0,0
7689,M7689,M,298.9,308.5,1490,41.2,225,0,0,0,0,0,0
7690,M7690,M,301.0,311.5,1401,52.1,234,1,0,0,0,1,0
7691,L7691,L,297.9,308.3,1575,41.1,111,0,0,0,0,0,0
7692,L7692,L,300.7,309.0,1232,30.7,107,1,0,1,0,0,0
7693,H7693,H,300.0,308.8,1422,48.5,212,1,1,0,0,0,0
7694,M7694,M,300.0,310.3,1619,47.3,19,0,0,0,0,0,0
7695,L7695,L,300.8,310.7,1607,40.8,151,0,0,0,0,0,0
7696,M7696,M,301.0,309.9,1086,33.0,37,0,0,0,0,0,0
7697,L7697,L,301.9,312.5,1494,42.3,161,0,0,0,0,0,0
7698,L7698,L,300.9,310.3,1300,37.1,76,0,0,0,0,0,0
7699,L7699,L,301.0,310.5,1676,39.7,37,0,0,0,0,0,0
7700,L7700,L,298.1,309.3,1342,40.3,141,0,0,0,0,0,0
7701,L7701,L,300.8,310.7,1896,49.9,164,1,0,0,1,0,0
7702,L7702,L,299.0,308.3,1818,44.0,185,0,0,0,0,0,0
7703,L7703,L,298.8,308.9,1440,47.3,138,0,0,0,0,0,0
7704,L7704,L,298.5,309.2,1750,34.7,21,0,0,0,0,0,0
7705,M7705,M,304.6,315.8,1281,28.8,112,0,0,0,0,0,0
7706,L7706,L,299.9,309.4,1504,29.4,34,0,0,0,0,0,0
7707,L7707,L,298.4,307.9,1648,37.0,4,0,0,0,0,0,0
7708,L7708,L,296.3,304.8,1567,53.5,136,0,0,0,0,0,0
7709,L7709,L,301.6,314.0,1601,33.5,155,0,0,0,0,0,0
7710,M7710,M,300.0,310.1,1616,50.0,173,1,0,0,0,0,1
7711,L7711,L,303.2,312.7,1366,38.5,94,0,0,0,0,0,0
7712,L7712,L,298.5,310.6,1762,38.0,53,0,0,0,0,0,0
7713,L7713,L,298.9,308.9,1327,61.2,213,1,0,0,0,1,0
7714,H7714,H,300.4,310.9,1310,26.5,56,0,0,0,0,0,0
7715,L7715,L,297.5,307.6,1809,33.3,59,0,0,0,0,0,0
7716,L7716,L,298.7,308.2,1699,55.0,129,1,0,0,1,0,0
7717,L7717,L,299.8,310.7,1207,41.9,173,0,0,0,0,0,0
7718,L7718,L,298.0,308.5,1850,43.8,13,0,0,0,0,0,0
7719,L7719,L,297.0,306.4,1684,41.4,137,0,0,0,0,0,0
7720,H7720,H,298.2,309.5,1548,48.5,234,0,0,0,0,0,0
7721,L7721,L,302.9,312.6,1440,49.2,63,0,0,0,0,0,0
7722,L7722,L,303.0,314.6,1357,31.3,70,0,0,0,0,0,0
7723,L7723,L,301.4,311.0,1547,64.3,224,1,1,0,1,1,0
7724,L7724,L,302.3,312.9,1386,19.7,49,1,0,0,1,0,0
7725,L7725,L,301.4,311.7,1452,31.9,197,0,0,0,0,0,0
7726,H7726,H,298.0,306.7,1527,40.5,11,0,0,0,0,0,0
7727,M7727,M,297.6,305.6,1617,62.2,236,1,0,0,1,1,0
7728,M7728,M,302.1,312.5,1498,39.6,2,0,0,0,0,0,0
7729,M7729,M,299.2,308.1,1657,40.1,216,1,1,0,0,0,0
7730,L7730,L,301.2,311.7,1732,42.2,87,0,0,0,0,0,0
7731,L7731,L,301.0,308.4,1648,48.4,238,1,0,0,0,1,0
7732,L7732,L,298.9,310.9,1570,42.5,86,0,0,0,0,0,0
7733,L7733,L,298.2,306.8,1672,52.9,71,1,0,0,1,0,0
7734,L7734,L,302.3,312.3,1760,33.0,216,0,0,0,0,0,0
7735,L7735,L,299.6,309.2,1480,40.1,12,0,0,0,0,0,0
7736,M7736,M,300.5,311.4,1417,50.2,163,0,0,0,0,0,0
7737,M7737,M,301.5,313.4,1656,38.6,173,0,0,0,0,0,0
7738,L7738,L,300.0,311.0,1607,54.2,122,1,0,0,1,0,0
7739,M7739,M,302.6,313.4,1649,43.0,41,0,0,0,0,0,0
7740,L7740,L,300.4,311.4,1449,42.0,228,0,0,0,0,0,0
7741,L7741,L,299.6,311.6,1342,48.7,137,0,0,0,0,0,0
7742,M7742,M,299.6,311.6,1609,29.3,125,0,0,0,0,0,0
7743,M7743,M,298.1,308.6,1616,67.9,150,1,0,0,1,0,0
7744,M7744,M,299.4,309.9,1631,31.8,63,0,0,0,0,0,0
7745,H7745,H,301.6,312.9,1222,53.3,64,0,0,0,0,0,0
7746,H7746,H,298.8,308.7,1863,38.8,137,0,0,0,0,0,0
7747,L7747,L,300.2,310.2,1800,25.9,68,0,0,0,0,0,0
7748,L7748,L,301.9,312.5,1300,49.3,65,0,0,0,0,0,0
7749,L7749,L,300.9,309.7,1450,32.4,111,0,0,0,0,0,0
7750,L7750,L,299.1,308.9,1842,32.3,29,0,0,0,0,0,0
7751,L7751,L,297.4,305.9,1549,46.1,110,0,0,0,0,0,0
7752,L7752,L,297.8,306.9,1669,33.6,20,0,0,0,0,0,0
7753,L7753,L,296.8,306.4,1415,54.4,124,0,0,0,0,0,0
7754,L7754,L,303.1,314.3,1641,36.0,34,0,0,0,0,0,0
7755,L7755,L,301.4,310.4,1643,44.6,194,0,0,0,0,0,0
7756,H7756,H,297.4,307.5,1759,35.8,204,0,0,0,0,0,0
7757,L7757,L,301.0,309.9,1682,37.1,111,0,0,0,0,0,0
7758,L7758,L,299.2,310.2,1581,34.2,96,0,0,0,0,0,0
7759,M7759,M,299.6,310.2,1787,30.2,82,0,0,0,0,0,0
7760,L7760,L,299.9,308.5,1654,53.4,116,1,0,0,1,0,0
7761,H7761,H,301.6,310.1,1529,47.7,134,0,0,0,0,0,0
7762,H7762,H,297.3,308.0,1514,24.5,87,0,0,0,0,0,0
7763,L7763,L,299.0,309.7,1461,46.6,234,1,1,0,0,0,0
7764,L7764,L,298.8,309.1,1580,51.5,229,1,0,0,0,1,0
7765,L7765,L,298.0,306.4,1680,36.6,177,0,0,0,0,0,0
7766,H7766,H,303.4,313.9,1564,37.5,143,0,0,0,0,0,0
7767,L7767,L,300.5,311.3,1413,34.7,153,0,0,0,0,0,0
7768,M7768,M,301.1,312.1,1425,37.7,9,0,0,0,0,0,0
7769,M7769,M,299.1,310.6,1591,62.9,87,1,0,0,1,0,0
7770,L7770,L,300.5,309.2,1535,41.6,132,0,0,0,0,0,0
7771,L7771,L,303.9,312.6,1930,70.8,8,1,0,0,1,0,0
7772,L7772,L,301.7,311.7,1659,31.9,113,0,0,0,0,0,0
7773,H7773,H,299.6,309.2,1561,32.3,165,0,0,0,0,0,0
7774,M7774,M,301.2,311.7,1297,23.0,137,1,0,0,1,0,0
7775,L7775,L,298.9,308.5,1218,41.9,17,0,0,0,0,0,0
7776,H7776,H,298.6,307.3,1752,42.8,196,0,0,0,0,0,0
7777,L7777,L,301.3,311.4,1265,57.6,57,0,0,0,0,0,0
7778,L7778,L,302.7,313.4,1764,31.7,93,0,0,0,0,0,0
7779,L7779,L,301.2,311.2,1662,58.7,104,1,0,0,1,0,0
7780,L7780,L,296.8,309.1,1579,37.5,236,1,1,0,0,0,0
7781,H7781,H,301.2,313.3,1589,42.1,222,0,0,0,0,0,0
7782,L7782,L,299.0,307.9,1378,46.8,59,0,0,0,0,0,0
7783,M7783,M,297.9,307.9,1450,35.2,99,0,0,0,0,0,0
7784,L7784,L,301.3,309.9,1616,42.7,231,1,1,0,0,0,0
7785,L7785,L,300.1,311.0,1376,34.1,80,0,0,0,0,0,0
7786,M7786,M,301.0,311.2,1236,33.6,153,0,0,0,0,0,0
7787,L7787,L,301.9,311.5,1416,31.9,102,0,0,0,0,0,0
7788,L7788,L,299.2,310.4,1792,55.0,85,1,0,0,1,0,0
7789,L7789,L,296.2,305.8,1281,42.4,106,0,0,0,0,0,0
7790,M7790,M,297.4,308.8,1592,44.6,237,0,0,0,0,0,0
7791,L7791,L,299.6,310.4,1247,57.0,57,0,0,0,0,0,0
7792,L7792,L,301.9,313.0,2113,39.0,225,1,1,0,0,0,0
7793,L7793,L,297.1,307.3,1439,13.6,108,1,0,0,1,0,0
7794,L7794,L,299.1,312.0,1533,51.4,193,0,0,0,0,0,0
7795,L7795,L,300.3,311.5,1610,41.6,17,0,0,0,0,0,0
7796,L7796,L,301.2,311.8,1562,26.6,232,1,1,0,0,0,0
7797,L7797,L,297.7,308.0,1858,46.2,230,0,0,0,0,0,0
7798,L7798,L,298.8,310.3,1770,39.6,3,0,0,0,0,0,0
7799,H7799,H,294.0,303.8,1399,30.7,183,0,0,0,0,0,0
7800,L7800,L,301.5,310.4,1275,35.6,177,0,0,0,0,0,0
7801,L7801,L,299.2,309.8,1382,26.3,210,1,1,0,0,0,0
7802,H7802,H,299.9,309.7,1210,47.2,208,1,1,0,0,0,0
7803,L7803,L,298.7,308.9,1545,46.2,220,0,0,0,0,0,0
7804,L7804,L,301.6,311.5,1642,45.9,143,0,0,0,0,0,0
7805,L7805,L,298.0,308.5,1745,23.7,239,1,1,0,0,0,0
7806,M7806,M,297.3,306.7,1553,47.0,232,1,1,0,0,0,0
7807,M7807,M,299.6,309.7,1548,55.2,97,0,0,0,0,0,0
7808,L7808,L,300.8,309.6,1848,34.9,33,0,0,0,0,0,0
7809,L7809,L,305.2,315.5,1671,36.5,220,1,1,0,0,0,0
7810,L7810,L,299.6,309.8,1446,46.5,167,0,0,0,0,0,0
7811,M7811,M,297.2,306.2,1776,35.4,219,1,1,0,0,0,0
7812,L7812,L,300.6,309.5,1561,40.5,52,0,0,0,0,0,0
7813,M7813,M,302.9,312.9,1510,45.6,97,0,0,0,0,0,0
7814,L7814,L,300.4,309.5,1398,49.4,73,0,0,0,0,0,0
7815,H7815,H,298.5,309.2,1728,29.5,220,0,0,0,0,0,0
7816,M7816,M,296.9,307.6,1285,51.7,225,1,1,0,0,0,0
7817,M7817,M,301.3,311.8,1642,35.6,151,0,0,0,0,0,0
7818,L7818,L,298.4,307.3,1504,58.0,1,1,0,0,1,0,0
7819,M7819,M,301.7,311.4,1474,29.1,20,0,0,0,0,0,0
7820,L7820,L,301.7,312.8,1291,33.9,16,0,0,0,0,0,0
7821,L7821,L,299.3,309.2,1627,31.0,151,0,0,0,0,0,0
7822,L7822,L,301.2,310.8,1852,25.4,74,0,0,0,0,0,0
7823,L7823,L,298.6,310.2,1425,46.6,43,0,0,0,0,0,0
7824,H7824,H,297.8,305.7,1440,34.5,74,0,0,0,0,0,0
7825,L7825,L,298.4,309.7,1546,9.7,122,1,0,0,1,0,0
7826,M7826,M,298.7,307.1,1582,43.1,82,0,0,0,0,0,0
7827,L7827,L,298.6,308.1,1730,10.9,5,1,0,0,1,0,0
7828,L7828,L,298.0,308.1,1626,50.2,11,0,0,0,0,0,0
7829,L7829,L,302.0,312.0,1638,52.9,144,1,0,0,1,0,0
7830,L7830,L,300.2,310.7,1559,19.8,167,1,0,0,1,0,0
7831,L7831,L,301.8,312.4,1597,24.6,29,0,0,0,0,0,0
7832,L7832,L,301.7,312.7,1414,39.7,45,0,0,0,0,0,0
7833,M7833,M,302.0,312.6,1510,16.6,34,1,0,0,1,0,0
7834,L7834,L,298.7,307.9,1761,36.3,218,1,1,0,0,0,0
7835,H7835,H,300.9,310.7,1580,33.1,227,1,1,0,0,0,0
7836,H7836,H,294.4,305.3,1816,39.2,39,0,0,0,0,0,0
7837,L7837,L,298.9,308.8,1306,35.6,134,0,0,0,0,0,0
7838,L7838,L,298.7,307.9,1379,37.9,201,0,0,0,0,0,0
7839,L7839,L,302.9,312.8,1592,45.5,158,0,0,0,0,0,0
7840,L7840,L,296.7,307.5,1512,54.1,1,0,0,0,0,0,0
7841,L7841,L,297.5,305.6,1631,36.5,13,0,0,0,0,0,0
7842,L7842,L,301.3,311.2,1669,40.6,100,0,0,0,0,0,0
7843,L7843,L,300.0,309.9,1534,32.5,83,0,0,0,0,0,0
7844,M7844,M,300.2,310.0,1506,27.0,7,0,0,0,0,0,0
7845,H7845,H,299.3,308.1,1653,45.1,188,0,0,0,0,0,0
7846,L7846,L,299.1,308.6,1662,51.8,232,1,0,0,1,1,0
7847,L7847,L,304.2,314.9,1876,42.1,121,0,0,0,0,0,0
7848,M7848,M,299.0,308.0,1548,36.5,151,0,0,0,0,0,0
7849,L7849,L,300.9,311.0,1631,16.2,75,1,0,0,1,0,0
7850,M7850,M,298.5,306.9,1708,48.8,85,0,0,0,0,0,0
7851,L7851,L,301.7,310.7,1437,38.9,86,0,0,0,0,0,0
7852,M7852,M,302.0,313.0,1927,44.9,88,1,0,0,1,0,0
7853,L7853,L,300.9,311.0,1716,49.6,156,0,0,0,0,0,0
7854,M7854,M,296.4,305.4,1574,40.6,164,0,0,0,0,0,0
7855,L7855,L,299.2,308.3,1505,57.1,134,1,0,0,1,0,0
7856,L7856,L,300.8,310.7,1670,41.2,184,0,0,0,0,0,0
7857,L7857,L,301.9,312.0,1775,61.7,4,1,0,0,1,0,0
7858,M7858,M,300.1,311.6,1472,49.3,173,0,0,0,0,0,0
7859,L7859,L,303.7,314.3,1322,32.1,71,0,0,0,0,0,0
7860,H7860,H,296.3,306.9,1637,58.8,161,1,0,0,1,0,0
7861,L7861,L,299.1,308.4,1740,46.6,198,0,0,0,0,0,0
7862,L7862,L,298.5,309.4,1406,32.8,236,1,1,0,0,0,0
7863,L7863,L,300.7,310.8,1271,44.3,111,0,0,0,0,0,0
7864,H7864,H,298.2,308.5,1868,43.7,82,0,0,0,0,0,0
7865,H7865,H,302.2,312.6,1268,39.8,138,0,0,0,0,0,0
7866,M7866,M,299.1,310.2,1854,34.0,45,0,0,0,0,0,0
7867,L7867,L,298.5,308.5,1395,44.0,216,0,0,0,0,0,0
7868,L7868,L,298.6,308.9,1407,58.1,185,0,0,0,0,0,0
7869,H7869,H,299.2,307.5,1606,45.7,155,0,0,0,0,0,0
7870,M7870,M,301.7,312.0,1743,35.1,178,0,0,0,0,0,0
7871,M7871,M,298.4,309.0,1634,34.0,203,0,0,0,0,0,0
7872,L7872,L,302.2,310.7,1810,50.3,145,1,0,0,1,0,0
7873,L7873,L,299.6,310.2,1652,54.2,184,1,0,0,1,0,0
7874,L7874,L,298.5,307.1,1515,30.9,20,0,0,0,0,0,0
7875,L7875,L,299.6,310.8,1238,33.3,194,0,0,0,0,0,0
7876,L7876,L,298.6,307.2,1691,54.4,76,1,0,0,1,0,0
7877,L7877,L,299.7,309.4,1425,36.4,133,0,0,0,0,0,0
7878,H7878,H,302.1,313.3,1707,43.5,125,0,0,0,0,0,0
7879,L7879,L,299.9,310.0,1690,41.4,54,0,0,0,0,0,0
7880,L7880,L,296.6,305.7,1287,47.1,30,0,0,0,0,0,0
7881,L7881,L,299.3,308.5,1852,27.1,41,0,0,0,0,0,0
7882,L7882,L,299.6,309.3,1481,51.1,171,0,0,0,0,0,0
7883,L7883,L,298.4,308.2,1699,34.8,96,0,0,0,0,0,0
7884,L7884,L,301.8,313.7,1583,40.9,197,0,0,0,0,0,0
7885,L7885,L,301.1,310.4,1740,48.8,180,0,0,0,0,0,0
7886,M7886,M,301.8,311.6,1629,41.8,192,0,0,0,0,0,0
7887,M7887,M,298.8,307.7,1272,29.5,22,0,0,0,0,0,0
7888,L7888,L,300.2,310.8,1601,28.3,115,0,0,0,0,0,0
7889,L7889,L,300.9,309.7,1097,51.8,133,0,0,0,0,0,0
7890,L7890,L,298.1,309.1,1381,40.1,60,0,0,0,0,0,0
7891,M7891,M,301.4,312.6,1548,56.4,26,1,0,0,1,0,0
7892,L7892,L,301.2,312.7,1802,42.0,141,0,0,0,0,0,0
7893,L7893,L,299.4,309.6,1515,32.4,95,0,0,0,0,0,0
7894,L7894,L,299.4,308.9,1450,48.5,165,0,0,0,0,0,0
7895,L7895,L,298.0,308.9,1370,39.3,88,0,0,0,0,0,0
7896,H7896,H,300.1,308.3,1435,39.5,156,0,0,0,0,0,0
7897,L7897,L,300.7,310.6,1425,34.0,49,0,0,0,0,0,0
7898,L7898,L,300.1,310.5,1433,31.7,86,0,0,0,0,0,0
7899,L7899,L,304.0,315.5,1561,39.6,92,0,0,0,0,0,0
7900,L7900,L,300.7,310.7,1552,65.2,11,1,0,0,1,0,0
7901,H7901,H,299.0,311.0,1454,46.6,216,0,0,0,0,0,0
7902,L7902,L,298.5,309.4,1647,51.6,208,0,0,0,0,0,0
7903,M7903,M,301.4,311.5,1529,46.7,88,0,0,0,0,0,0
7904,M7904,M,301.4,308.8,1548,34.1,212,0,0,0,0,0,0
7905,M7905,M,295.9,305.6,1391,33.5,178,0,0,0,0,0,0
7906,L7906,L,301.2,310.6,1451,41.5,89,0,0,0,0,0,0
7907,M7907,M,299.5,308.2,1827,50.0,50,1,0,0,1,0,0
7908,M7908,M,303.8,313.3,1500,56.7,120,0,0,0,0,0,0
7909,L7909,L,297.7,308.9,1696,46.1,20,0,0,0,0,0,0
7910,L7910,L,300.5,310.7,1574,44.2,90,0,0,0,0,0,0
7911,H7911,H,301.5,310.2,1385,41.1,80,0,0,0,0,0,0
7912,L7912,L,301.0,312.8,1755,41.6,90,0,0,0,0,0,0
7913,M7913,M,303.2,311.4,1265,49.2,20,1,0,1,0,0,0
7914,L7914,L,299.1,308.0,1606,36.9,128,0,0,0,0,0,0
7915,L7915,L,301.5,309.4,1455,27.3,31,0,0,0,0,0,0
7916,M7916,M,296.9,307.9,1594,45.4,194,0,0,0,0,0,0
7917,L7917,L,299.5,309.8,1683,41.5,31,0,0,0,0,0,0
7918,L7918,L,302.1,309.8,1703,68.3,109,1,0,0,1,0,0
7919,L7919,L,299.0,309.1,1515,44.1,168,0,0,0,0,0,0
7920,H7920,H,300.2,310.3,1680,53.3,68,1,0,0,1,0,0
7921,L7921,L,299.0,309.3,1537,25.7,148,0,0,0,0,0,0
7922,L7922,L,299.8,309.3,1582,52.1,123,0,0,0,0,0,0
7923,L7923,L,296.9,308.0,1288,35.3,51,0,0,0,0,0,0
7924,L7924,L,300.8,310.6,1343,46.9,166,0,0,0,0,0,0
7925,M7925,M,300.6,310.2,1449,15.9,43,1,0,0,1,0,0
7926,M7926,M,300.4,310.8,1231,41.2,188,0,0,0,0,0,0
7927,M7927,M,297.3,307.3,1690,55.7,181,1,0,0,1,0,0
7928,L7928,L,297.3,305.6,1510,33.9,223,1,1,0,0,0,0
7929,H7929,H,296.9,306.0,1337,54.7,155,0,0,0,0,0,0
7930,L7930,L,300.3,310.1,1380,55.7,116,0,0,0,0,0,0
7931,M7931,M,299.7,310.1,1517,26.4,67,0,0,0,0,0,0
7932,M7932,M,299.5,308.9,1803,48.8,128,1,0,0,1,0,0
7933,M7933,M,299.0,309.2,1288,18.3,41,1,0,0,1,0,0
7934,H7934,H,296.3,307.3,1572,46.5,181,0,0,0,0,0,0
7935,M7935,M,298.5,308.8,1667,37.5,78,0,0,0,0,0,0
7936,L7936,L,298.2,307.4,1593,29.1,24,0,0,0,0,0,0
7937,L7937,L,299.8,309.9,1653,39.6,8,0,0,0,0,0,0
7938,M7938,M,298.9,310.4,1715,56.6,235,1,1,0,1,1,0
7939,L7939,L,300.4,309.6,1517,41.4,55,0,0,0,0,0,0
7940,L7940,L,301.2,312.8,1530,32.9,215,1,1,0,0,0,0
7941,M7941,M,293.6,303.5,1593,49.8,213,1,1,0,0,0,0
7942,M7942,M,299.5,308.7,1560,47.7,236,0,0,0,0,0,0
7943,M7943,M,300.7,310.5,1616,41.9,12,0,0,0,0,0,0
7944,L7944,L,301.3,311.4,1723,39.2,165,0,0,0,0,0,0
7945,M7945,M,300.5,312.7,1529,31.4,227,1,1,0,0,0,0
7946,M7946,M,299.6,310.3,1690,23.8,163,0,0,0,0,0,0
7947,M7947,M,299.5,310.8,1511,38.2,106,0,0,0,0,0,0
7948,L7948,L,299.9,310.6,1590,42.3,147,0,0,0,0,0,0
7949,L7949,L,296.7,306.5,1556,36.1,115,0,0,0,0,0,0
7950,M7950,M,301.1,310.0,1425,37.3,77,0,0,0,0,0,0
7951,L7951,L,298.2,308.2,1513,39.3,110,0,0,0,0,0,0
7952,M7952,M,300.3,311.5,1476,26.9,30,0,0,0,0,0,0
7953,H7953,H,302.4,311.0,1784,63.6,187,1,0,0,1,0,0
7954,H7954,H,300.7,309.7,1630,32.5,44,0,0,0,0,0,0
7955,L7955,L,300.4,311.0,1544,26.8,221,0,0,0,0,0,0
7956,L7956,L,299.1,309.6,1934,38.4,223,0,0,0,0,0,0
7957,M7957,M,297.6,307.6,1682,24.8,13,0,0,0,0,0,0
7958,L7958,L,299.9,310.1,1561,50.9,185,0,0,0,0,0,0
7959,L7959,L,300.9,310.7,1567,21.2,195,1,0,0,1,0,0
7960,M7960,M,299.0,309.6,1666,24.9,119,0,0,0,0,0,0
7961,H7961,H,302.9,312.9,1575,41.3,227,0,0,0,0,0,0
7962,L7962,L,300.5,310.5,1311,39.3,73,0,0,0,0,0,0
7963,L7963,L,298.8,307.4,1167,31.9,29,0,0,0,0,0,0
7964,L7964,L,301.4,312.0,1686,44.9,94,0,0,0,0,0,0
7965,L7965,L,300.3,310.8,1600,28.1,57,0,0,0,0,0,0
7966,L7966,L,301.8,311.0,1568,48.9,78,0,0,0,0,0,0
7967,M7967,M,299.3,308.7,1737,66.5,4,1,0,0,1,0,0
7968,M7968,M,303.0,312.0,1229,48.0,28,0,0,0,0,0,0
7969,M7969,M,299.5,310.2,1608,35.2,174,0,0,0,0,0,0
7970,L7970,L,300.1,310.6,1471,46.9,127,0,0,0,0,0,0
7971,M7971,M,299.9,309.5,1315,37.8,229,1,1,0,0,0,0
7972,M7972,M,296.4,305.6,1450,32.2,175,0,0,0,0,0,0
7973,M7973,M,301.2,311.5,1506,45.5,90,0,0,0,0,0,0
7974,M7974,M,304.2,313.5,1411,47.3,79,0,0,0,0,0,0
7975,L7975,L,296.8,307.4,1670,40.8,121,0,0,0,0,0,0
7976,L7976,L,300.3,309.4,1715,44.1,146,0,0,0,0,0,0
7977,L7977,L,298.5,308.7,1381,33.4,203,0,0,0,0,0,0
7978,M7978,M,299.8,309.2,1425,39.9,231,0,0,0,0,0,0
7979,L7979,L,303.6,313.0,1342,22.1,133,1,0,0,1,0,0
7980,M7980,M,301.7,311.9,1271,39.0,144,0,0,0,0,0,0
7981,M7981,M,301.6,311.6,1557,46.9,48,0,0,0,0,0,0
7982,L7982,L,301.3,310.9,1317,60.7,226,1,0,0,0,1,0
7983,L7983,L,299.3,310.7,1621,52.6,9,0,0,0,0,0,0
7984,M7984,M,296.5,307.9,1743,30.4,25,0,0,0,0,0,0
7985,M7985,M,298.8,310.2,1827,42.9,47,0,0,0,0,0,0
7986,H7986,H,301.3,311.2,1383,41.3,156,0,0,0,0,0,0
7987,M7987,M,301.0,309.6,1603,40.4,38,0,0,0,0,0,0
7988,M7988,M,296.8,307.1,1590,47.9,198,0,0,0,0,0,0
7989,L7989,L,301.0,311.4,1459,51.1,141,0,0,0,0,0,0
7990,L7990,L,301.8,311.6,1842,34.4,54,0,0,0,0,0,0
7991,M7991,M,298.7,308.7,1277,38.3,239,1,1,0,0,0,0
7992,M7992,M,301.2,312.2,1204,37.2,112,0,0,0,0,0,0
7993,L7993,L,299.8,309.4,1670,30.5,222,0,0,0,0,0,0
7994,L7994,L,300.5,310.1,1506,42.9,213,1,1,0,0,0,0
7995,M7995,M,298.9,307.7,1448,55.4,135,0,0,0,0,0,0
7996,L7996,L,299.4,309.4,1398,39.6,116,0,0,0,0,0,0
7997,L7997,L,304.2,315.2,1734,46.5,132,0,0,0,0,0,0
7998,L7998,L,296.4,306.1,1660,30.7,157,0,0,0,0,0,0
7999,L7999,L,301.7,312.7,1488,40.1,56,0,0,0,0,0,0
8000,M8000,M,298.7,308.3,1800,56.8,234,1,1,0,1,1,0
8001,M8001,M,299.9,310.0,1738,35.2,173,0,0,0,0,0,0
8002,L8002,L,300.0,310.1,1749,51.9,107,1,0,0,1,0,0
8003,M8003,M,302.1,312.0,1526,41.6,42,0,0,0,0,0,0
8004,M8004,M,298.8,310.3,1487,38.0,134,0,0,0,0,0,0
8005,H8005,H,298.9,310.0,1585,44.3,204,1,1,0,0,0,0
