supply_air_temp_c,return_air_temp_c,humidity_pct,airflow_cfm,power_draw_kw,refrigerant_pressure_psi,runtime_hours,anomaly
21.15,24.73,38.0,2218,13.88,246.0,38703,0
23.16,24.62,51.3,2003,16.49,191.4,10395,0
20.74,22.8,54.6,1584,13.23,245.6,4863,0
21.44,23.9,48.9,2356,35.42,214.0,44989,1
23.03,25.25,40.6,1779,13.29,212.8,239,0
21.77,23.63,50.0,2458,14.83,199.1,47489,0
22.77,24.77,46.3,2189,15.16,94.9,25340,1
22.19,25.7,38.5,1367,11.59,193.7,4225,0
21.5,25.2,39.9,2043,25.37,77.0,28731,1
21.87,22.96,35.9,1683,13.4,205.0,22669,0
22.78,23.47,55.2,2154,11.26,225.1,18637,0
19.84,20.72,46.5,2151,12.32,205.9,17798,0
21.19,26.03,52.6,2232,12.85,213.0,33031,0
22.15,21.85,57.6,2266,16.12,176.1,318,0
22.81,22.44,42.6,2110,13.01,180.4,1523,0
23.44,24.63,44.6,2416,16.59,168.2,27219,0
19.97,24.55,32.4,2303,14.9,109.6,8640,1
23.32,23.64,41.0,2035,43.52,195.1,7330,1
21.62,23.26,56.6,2705,14.12,190.0,15737,0
20.8,22.27,46.8,1846,17.7,227.4,38940,0
22.92,23.92,56.9,2271,21.47,152.9,33950,0
21.4,23.85,38.0,2315,14.69,192.8,15372,0
23.55,26.79,51.6,2720,18.63,206.3,8881,0
21.95,24.4,54.2,2590,20.39,201.8,18494,0
20.66,25.2,36.0,2000,15.49,103.0,16283,1
24.34,25.51,45.3,2018,18.46,231.4,2249,0
21.08,23.61,52.9,2241,23.64,189.5,28623,0
23.76,24.32,48.2,1702,13.67,182.6,26549,0
22.71,22.42,45.0,2295,15.72,154.2,40939,0
23.55,26.06,44.7,1414,22.35,204.8,8597,0
21.66,23.7,42.1,1670,11.96,190.5,12853,0
23.08,22.07,50.6,1788,15.43,198.3,45490,0
21.37,25.57,36.9,1782,14.09,232.5,27636,0
22.45,22.5,45.1,2144,39.0,245.9,17427,1
20.87,23.84,50.3,1801,21.21,191.3,39423,0
21.63,25.29,46.4,1702,21.18,199.7,30013,0
21.13,23.55,34.1,2123,13.96,230.3,26470,0
21.76,22.89,48.2,1496,17.61,226.4,47647,0
21.61,22.4,36.2,2060,14.29,247.1,30276,0
23.75,25.54,63.1,1767,17.48,180.9,23242,0
21.17,22.43,45.0,1475,12.92,215.9,39869,0
23.91,23.89,29.1,1859,19.09,108.6,26526,1
21.57,20.8,40.9,393,16.1,233.5,21367,1
22.44,27.29,23.8,1706,16.95,180.7,3993,0
21.87,22.57,39.6,1424,6.92,185.6,37230,0
23.78,24.85,42.5,1777,15.61,189.3,47376,0
22.86,23.19,42.2,2318,12.3,242.9,32463,0
21.35,23.96,42.6,2396,17.43,180.1,17945,0
23.37,23.86,55.6,2271,11.84,207.7,34448,0
24.81,24.16,59.8,1951,13.73,207.3,41092,0
38.38,31.36,50.9,1978,12.6,207.1,18561,1
22.77,24.65,50.7,2215,40.37,202.6,22627,1
22.27,25.39,41.2,2255,13.96,200.0,47662,0
22.55,22.4,44.6,2143,11.72,203.9,43459,0
22.38,24.96,36.7,1610,34.67,211.4,18027,1
20.14,19.56,36.6,1647,10.76,182.3,43556,0
21.07,25.62,42.1,2295,14.52,199.7,18668,0
23.24,23.41,40.8,2101,44.07,185.8,35724,1
20.29,24.94,42.7,2194,14.29,183.2,7429,0
21.54,28.13,31.9,2357,14.13,184.3,33712,0
24.07,23.97,30.3,1177,15.68,179.6,5767,0
21.36,21.95,41.6,1903,11.2,202.8,1949,0
20.33,22.42,52.4,1752,14.27,205.8,35975,0
23.66,22.95,50.6,1745,17.96,215.3,45690,0
23.55,22.97,43.2,2391,13.17,224.4,37803,0
21.03,22.26,29.2,1883,18.62,186.2,39304,0
23.72,24.14,47.2,2324,14.7,215.8,40328,0
22.79,21.64,52.0,2314,17.82,220.9,23759,0
23.03,21.61,43.6,1801,13.02,197.8,36603,0
20.89,25.13,47.6,2642,16.34,218.4,45463,0
19.11,22.54,36.8,1816,15.02,175.8,8339,0
21.25,23.07,45.4,2027,12.39,227.9,19922,0
23.89,22.98,39.5,1950,15.73,197.2,3227,0
22.78,20.6,52.0,2428,11.71,63.4,46886,1
22.74,22.47,46.7,2456,18.6,195.3,48885,0
22.76,23.91,36.5,2074,18.27,215.6,20131,0
24.19,24.43,41.2,2408,17.62,193.5,8684,0
22.27,23.18,46.4,1460,10.44,188.7,32958,0
40.09,31.36,44.1,1791,16.89,202.4,11274,1
20.55,21.57,43.1,1872,17.86,240.0,33418,0
20.64,23.56,44.0,2134,15.8,205.5,16096,0
23.65,23.47,58.8,1958,12.93,222.7,28674,0
23.24,21.9,55.1,2262,17.91,192.1,20668,0
22.13,24.58,34.6,2391,15.15,207.8,29772,0
22.41,24.64,48.3,1504,13.96,248.3,43109,0
19.25,22.95,53.9,1541,26.88,201.6,2573,1
31.13,30.47,39.8,2033,16.11,191.7,37429,1
18.28,25.81,41.0,2269,11.02,74.1,46350,1
20.83,20.81,54.9,1964,13.18,259.4,22437,0
21.42,26.25,40.3,1755,19.12,198.2,39372,0
27.43,23.7,44.7,1964,20.03,188.1,29895,0
21.43,25.77,58.3,1948,43.23,242.8,29692,1
19.1,24.98,41.0,1065,13.18,217.0,42008,0
21.94,21.93,50.7,1641,20.24,221.9,22728,0
21.58,24.55,40.2,2109,12.64,202.5,44963,0
22.57,23.61,48.1,2043,15.44,191.0,19158,0
22.8,24.49,47.4,1910,10.71,194.2,42528,0
20.57,21.54,51.2,2073,15.96,201.6,31652,0
22.48,26.06,43.4,2051,18.59,188.9,35330,0
20.03,21.43,55.2,1681,16.49,218.3,27335,0
22.49,21.9,39.6,1645,17.3,221.4,45147,0
36.68,32.26,28.5,2016,16.78,216.9,19313,1
22.64,22.35,45.7,1886,15.56,218.5,36338,0
21.57,23.97,46.9,1927,16.04,136.1,10201,1
18.43,23.29,54.5,1241,13.63,200.8,40057,0
23.22,24.09,48.4,2035,13.37,182.4,782,0
22.17,24.67,42.6,2138,14.97,181.3,22523,0
21.7,25.14,28.3,2029,14.0,198.5,15272,0
20.41,24.39,36.6,1720,16.36,178.1,4726,0
22.42,22.99,39.0,1743,13.84,199.1,40831,0
35.66,36.5,49.6,2065,10.85,200.7,15856,1
22.61,24.15,34.9,1326,6.61,181.6,26194,0
23.14,21.93,48.2,2351,14.43,197.0,6833,0
22.0,25.12,45.7,1705,15.04,187.5,36679,0
20.38,21.64,33.3,1657,16.4,190.6,9152,0
24.08,23.24,36.0,1666,10.23,218.9,26051,0
23.74,22.69,52.6,2258,12.07,220.9,44112,0
22.25,22.59,40.6,1925,13.27,207.7,7779,0
20.32,24.04,36.3,2339,14.54,174.7,12107,0
19.02,23.81,49.4,2379,9.2,202.1,13512,0
20.81,25.1,53.7,2188,34.23,215.6,30638,1
22.79,22.26,41.7,2206,20.02,167.3,4314,0
20.51,25.91,50.6,2633,15.44,198.3,15903,0
23.5,25.74,28.8,2354,15.14,186.5,39734,0
22.58,22.68,41.8,1950,11.05,192.5,1880,0
44.51,33.25,40.7,2089,14.96,205.9,34118,1
21.14,24.2,48.2,1881,18.76,225.7,24638,0
20.78,24.32,38.6,1719,18.6,224.6,11321,0
19.69,25.7,48.8,2323,13.65,215.2,17554,0
20.74,22.09,61.0,1582,22.28,202.1,26797,0
20.91,24.12,49.4,1800,14.64,205.8,44053,0
18.65,22.28,47.9,2338,17.42,186.8,39374,0
23.65,24.51,45.0,1988,17.37,229.4,14067,0
20.65,27.62,36.4,2487,9.9,190.6,48306,0
20.59,22.08,36.4,2617,11.62,181.1,40088,0
23.53,23.81,52.9,2227,16.0,211.4,12880,0
19.48,23.8,33.6,1710,17.6,202.3,19787,0
23.37,24.35,34.2,1926,16.76,214.3,18259,0
22.33,23.02,45.9,2052,11.28,183.9,24453,0
23.01,23.01,49.2,1870,15.83,197.2,30605,0
22.73,24.46,56.4,1748,13.89,203.0,3485,0
21.58,23.87,47.7,2303,17.19,79.7,43282,1
19.61,23.39,56.0,350,18.0,202.8,44687,1
21.08,23.88,38.0,2130,17.28,190.5,1985,0
23.62,23.44,37.3,1746,16.37,188.3,30304,0
22.97,24.94,61.7,1924,13.34,206.3,8171,0
22.66,23.97,37.4,2027,41.63,208.3,23434,1
21.72,26.19,55.6,1536,17.81,208.9,46162,0
22.64,23.51,37.0,2015,11.19,211.8,38403,0
19.29,23.76,51.4,1782,12.44,182.1,20737,0
21.94,25.24,39.8,2005,16.29,217.2,15949,0
21.14,27.72,47.7,1798,14.99,200.5,45086,0
23.27,21.02,39.0,1568,5.4,207.4,32980,0
22.21,22.86,37.8,2168,12.3,168.2,22360,0
20.71,24.6,45.9,2069,14.0,201.9,2121,0
22.67,27.11,40.0,1857,15.38,174.0,31828,0
21.29,25.34,50.4,266,8.45,227.5,9567,1
20.85,26.13,57.4,1885,15.34,179.5,15849,0
21.45,25.75,41.0,2441,18.34,205.6,23994,0
20.54,23.09,51.1,1543,11.26,164.5,7533,0
20.14,25.09,35.5,1758,18.71,198.7,19880,0
21.13,26.35,46.5,2075,13.47,209.8,43001,0
23.59,22.31,49.8,1892,15.52,209.6,7149,0
36.14,36.52,45.6,1812,7.48,207.3,9772,1
22.68,23.93,36.5,2153,15.5,157.5,35627,0
22.22,22.7,33.5,2254,43.26,209.5,30671,1
21.51,26.86,50.1,2403,18.08,240.6,19754,0
21.33,23.61,56.1,2030,14.26,191.8,28022,0
31.98,37.49,31.2,2409,12.39,191.8,38069,1
24.17,24.93,47.5,2066,14.29,185.8,12365,0
20.74,21.88,51.5,2286,15.07,174.5,17335,0
20.01,22.82,40.0,1893,14.29,229.2,14498,0
21.74,23.71,47.1,1667,14.21,207.2,45121,0
21.1,22.64,60.5,1500,9.98,187.2,40432,0
19.93,26.4,53.3,1997,9.8,211.1,42905,0
21.12,27.07,41.0,1941,16.02,231.5,3895,0
23.42,23.85,52.7,2423,10.45,179.1,28763,0
21.52,24.82,40.1,2278,13.47,201.7,48957,0
20.99,26.88,49.4,1828,16.26,191.1,49931,0
19.36,24.91,42.3,2035,15.94,193.5,8506,0
18.59,24.87,55.3,1820,14.68,239.3,19373,0
25.54,21.85,45.8,2032,10.78,245.5,17621,0
21.57,25.05,27.2,1904,22.82,195.3,18540,0
23.17,24.46,46.4,2365,16.68,209.5,5214,0
21.55,22.33,41.8,2156,17.53,225.4,46159,0
23.59,24.3,59.6,2257,14.93,196.0,42265,0
22.65,24.88,26.6,1840,11.88,216.2,39163,0
22.01,23.6,55.4,1576,14.84,160.5,36618,0
24.49,25.08,38.6,2256,19.23,199.6,20523,0
21.05,22.43,44.9,1952,13.08,193.5,12862,0
23.01,22.61,49.2,2244,16.71,187.4,30791,0
23.27,22.17,31.2,616,18.34,181.9,2627,1
20.99,25.0,43.4,2355,18.92,200.9,36994,0
23.34,23.12,39.3,1545,16.04,219.7,14680,0
21.19,25.91,50.1,2420,18.79,177.9,9175,0
25.21,24.37,58.1,2124,10.56,200.1,3290,0
22.07,22.58,48.3,2428,12.08,190.4,2022,0
30.46,30.09,54.4,1865,17.56,198.7,29016,1
22.34,22.87,48.1,2226,9.04,222.3,18349,0
19.65,25.2,49.2,1820,13.76,208.1,32069,0
21.12,24.07,44.9,2061,19.23,199.4,16162,0
22.7,22.8,54.4,1814,11.06,174.8,32061,0
22.6,23.74,58.8,1702,20.12,217.5,16795,0
22.38,24.4,32.6,1970,15.28,177.2,21791,0
24.45,25.57,33.6,1431,17.84,65.3,23506,1
33.61,29.19,50.3,1851,16.61,173.3,47813,1
23.33,22.23,28.0,1866,10.93,202.1,20523,0
23.29,24.63,45.8,2005,15.96,216.3,20646,0
24.26,22.77,38.6,1985,10.36,192.4,15653,0
21.89,23.83,39.5,2308,15.55,213.4,23926,0
22.57,22.32,51.0,2694,13.03,201.3,36475,0
23.35,24.43,49.5,1926,10.47,197.3,23299,0
21.41,26.37,50.1,2227,11.31,198.0,41140,0
24.5,22.91,45.4,1948,11.71,209.2,8093,0
20.73,24.63,42.8,2246,16.73,183.3,16811,0
23.03,24.75,47.5,375,18.22,234.4,47943,1
35.75,32.13,41.3,1890,13.4,198.4,28597,1
20.36,24.05,50.2,2619,19.91,193.2,25627,0
18.32,23.96,56.7,2289,15.54,199.1,9048,0
21.93,23.55,49.0,2183,39.31,156.2,29803,1
21.04,25.85,41.7,1891,14.5,209.8,48510,0
22.59,23.78,38.7,2146,19.0,192.7,27248,0
23.45,22.43,36.0,2016,14.64,211.3,6066,0
24.6,23.91,45.3,2076,13.44,187.1,9911,0
20.45,24.27,33.4,2122,12.13,185.4,44962,0
23.57,25.26,38.2,2388,16.54,230.9,5054,0
20.47,24.27,44.8,2182,17.12,243.8,4288,0
22.24,21.77,49.7,1671,10.4,195.5,49519,0
23.39,25.84,34.6,2004,15.67,170.4,30465,0
22.7,22.31,44.5,1994,13.92,241.0,40858,0
23.26,25.17,43.2,1909,13.31,188.6,48448,0
24.44,20.82,44.5,1423,12.93,49.1,39068,1
18.83,22.39,57.1,288,15.31,202.3,44894,1
22.55,22.81,47.5,1949,14.16,178.6,15541,0
21.6,23.43,57.0,2076,6.64,202.5,20265,0
21.51,22.96,38.0,1907,16.99,207.9,30713,0
21.78,23.47,49.8,1505,15.16,163.7,9927,0
22.45,21.89,36.1,2079,14.13,195.9,35204,0
20.78,24.29,45.4,1875,17.17,177.4,676,0
21.37,25.14,52.4,1878,9.73,165.2,29725,0
23.29,25.19,46.5,1296,15.12,217.6,36117,0
19.6,23.98,42.9,2169,14.85,191.6,45693,0
22.06,26.07,46.0,2084,14.03,203.4,1478,0
21.75,22.66,43.6,2161,10.71,190.4,18431,0
22.86,23.8,34.0,1443,15.52,173.0,41777,0
21.58,23.62,35.4,2292,19.72,199.7,409,0
22.66,24.31,60.8,2467,15.75,207.8,28836,0
21.8,23.67,48.1,1456,17.86,175.3,41296,0
20.3,22.27,29.6,486,17.32,196.7,15782,1
24.56,23.72,41.2,2410,11.7,211.1,9428,0
21.4,24.39,46.6,1818,16.4,223.2,7865,0
20.48,23.06,30.5,2274,19.54,195.4,36322,0
23.5,24.87,62.9,2123,14.49,204.3,26866,0
22.99,21.21,25.0,2217,40.96,150.1,9384,1
21.08,24.22,44.5,1748,11.98,207.5,26289,0
22.2,25.94,42.4,1846,13.9,211.0,24258,0
21.44,21.24,70.0,1995,11.55,218.7,23392,0
21.42,22.65,42.4,1781,14.87,176.0,1527,0
21.19,25.46,32.4,1609,12.34,177.5,9853,0
21.38,22.1,41.6,1594,13.74,214.7,31514,0
22.69,23.05,39.8,2323,12.81,224.4,459,0
21.83,25.99,42.8,2521,13.67,158.8,12417,0
24.93,27.6,42.1,1803,15.25,217.8,21553,0
21.23,26.49,41.2,2366,18.41,228.1,5174,0
22.26,24.66,41.2,1785,10.85,218.9,39237,0
21.22,26.54,48.7,2041,23.21,185.1,40257,0
40.55,37.71,41.7,1803,14.42,184.2,44444,1
19.61,25.13,33.2,2222,13.19,218.3,44597,0
21.92,24.27,48.3,2066,14.43,94.1,5378,1
24.2,25.47,50.9,2741,20.92,202.9,19123,0
22.6,25.12,54.7,1606,19.91,256.1,36717,0
21.49,22.36,38.0,1910,13.27,191.7,36426,0
21.41,25.79,40.2,2159,17.43,186.4,30265,0
21.28,24.54,33.0,2504,12.04,182.2,45009,0
20.38,21.18,43.3,2635,21.05,81.0,6157,1
24.06,23.66,45.3,1503,18.35,192.3,35384,0
21.77,23.75,46.3,1831,12.37,252.8,27877,0
22.48,23.58,51.7,1298,10.48,183.9,33100,0
20.03,24.59,42.8,2423,14.07,245.1,48329,0
21.25,22.81,44.0,1577,18.04,167.5,21574,0
22.4,23.45,47.6,2194,12.67,201.4,29465,0
20.32,23.4,44.1,2039,43.25,181.6,11050,1
22.31,24.7,35.0,1994,18.58,187.4,19834,0
21.33,26.16,52.3,1649,19.98,228.7,23432,0
21.03,24.34,54.0,2030,12.26,190.9,37820,0
19.37,22.82,50.8,1975,7.78,182.1,47959,0
22.09,23.06,38.9,1524,20.99,180.2,11357,0
20.39,23.88,45.5,2011,10.59,175.6,42424,0
21.93,23.36,37.9,666,16.05,160.7,39593,1
23.2,24.07,49.7,1555,16.03,214.3,990,0
23.42,24.0,57.1,485,15.91,237.2,23274,1
21.56,21.87,60.9,2299,17.27,234.7,18463,0
22.63,26.37,56.8,2159,11.57,192.2,8389,0
21.62,23.25,42.4,2101,13.44,185.2,28094,0
24.1,22.39,50.0,1577,17.19,187.0,45953,0
20.1,23.04,43.1,1833,16.35,178.4,37295,0
21.3,23.9,53.9,1843,18.64,178.6,10234,0
18.4,22.61,41.0,2220,43.3,191.1,48791,1
21.69,21.27,51.8,1888,17.23,188.0,20471,0
22.21,21.91,42.2,1652,15.25,218.3,18507,0
20.99,26.62,38.9,1996,14.4,181.1,15928,0
19.77,23.57,39.8,1625,16.34,196.7,13726,0
21.17,22.5,36.5,1439,11.13,218.0,9275,0
19.92,24.68,48.1,1768,15.02,212.7,49744,0
22.83,22.53,37.7,522,15.61,208.6,397,1
22.05,24.9,46.5,1857,16.27,190.0,35965,0
22.64,26.14,42.3,2025,16.45,251.8,35992,0
24.59,27.62,54.9,1853,12.33,224.7,31029,0
22.51,21.04,56.1,2447,19.19,261.2,27598,0
21.3,21.31,41.2,2086,13.37,215.0,39174,0
22.84,22.14,54.8,1826,14.63,210.3,36582,0
22.07,24.59,48.1,547,14.89,220.7,11496,1
24.67,23.68,47.7,2321,15.24,220.8,8818,0
22.52,24.88,40.3,1864,18.86,204.1,15618,0
19.97,23.23,44.3,2306,9.47,214.2,8389,0
22.41,23.58,50.4,1855,12.63,187.9,45156,0
22.63,21.73,36.3,2081,18.91,205.5,37387,0
24.19,19.24,56.1,2008,13.87,93.3,38302,1
32.33,32.84,57.7,1749,15.01,186.2,35765,1
22.36,25.06,38.7,2415,15.3,198.8,16872,0
20.9,25.0,51.4,1984,10.49,220.6,15486,0
21.7,22.01,49.4,2176,10.54,226.5,48258,0
21.33,22.82,44.9,1915,13.31,220.8,37182,0
20.75,23.68,37.8,2158,14.91,225.2,8378,0
20.65,24.24,49.1,1962,14.29,206.9,12589,0
22.03,26.17,45.7,1894,10.28,214.1,762,0
24.79,23.35,40.1,1233,17.57,253.9,39305,0
24.39,23.12,29.1,2505,13.1,202.3,26014,0
23.19,23.87,35.9,1785,13.51,84.8,30827,1
21.29,24.96,49.3,1909,12.28,228.8,7335,0
19.9,21.82,36.5,1832,7.47,209.2,24604,0
22.3,25.27,48.0,1839,14.23,198.7,42380,0
23.32,22.8,33.5,1817,19.33,231.9,37907,0
22.36,23.15,49.8,2085,16.23,156.4,25143,0
23.5,23.4,38.7,1925,12.62,216.4,26717,0
22.88,22.75,34.3,2400,10.44,185.8,36747,0
20.43,24.81,49.0,1811,16.03,176.1,22100,0
22.22,26.29,45.9,2402,9.41,240.5,26259,0
22.24,25.33,51.1,2132,16.04,192.0,38259,0
21.17,24.97,38.8,1794,14.13,205.0,23371,0
22.45,24.05,56.7,2012,10.89,178.9,6643,0
31.38,34.47,40.3,1805,14.63,209.5,39584,1
20.48,24.97,50.4,2136,5.78,174.6,25665,0
22.89,24.69,53.4,1801,18.31,168.5,42384,0
22.13,21.19,67.2,2063,16.82,180.3,45797,0
23.3,21.49,29.5,2109,11.51,195.8,1525,0
23.41,22.68,52.4,2322,16.88,175.8,43431,0
24.98,21.01,41.8,1799,13.81,173.4,38955,0
22.3,25.27,39.7,2112,10.42,191.9,22526,0
39.09,31.1,40.2,2266,17.78,188.5,4056,1
23.02,26.61,62.6,1952,12.24,213.2,8959,0
21.79,25.82,41.6,1916,13.41,220.2,25825,0
21.9,22.42,34.9,1585,15.66,205.1,39025,0
23.05,26.15,57.1,1770,10.87,209.3,28709,0
21.04,22.36,62.4,1654,13.61,216.6,24314,0
20.9,23.63,44.9,1591,18.76,199.2,32794,0
19.93,24.1,53.8,2144,14.2,241.0,838,0
20.93,24.83,40.4,2482,17.87,193.7,18573,0
21.74,22.17,32.1,1980,7.42,197.1,47093,0
21.37,24.56,51.7,2150,12.86,58.7,25410,1
23.12,26.6,44.5,1791,15.66,193.1,4646,0
23.73,23.54,28.2,2169,40.18,198.8,45896,1
21.83,25.81,39.6,1910,15.79,182.4,43975,0
18.52,25.47,44.3,1365,12.32,181.2,36022,0
20.44,24.43,57.6,1856,15.92,189.0,27685,0
21.53,25.51,50.8,1685,17.24,211.7,36896,0
21.12,20.51,39.8,2351,14.16,213.8,47726,0
22.49,22.45,42.7,2374,10.21,197.5,29919,0
22.03,23.8,45.8,2049,32.85,184.9,34460,1
21.77,24.77,44.9,2025,15.3,186.3,41951,0
21.21,25.24,50.0,2092,16.1,200.5,6629,0
24.81,22.86,42.0,1724,7.44,188.1,8403,0
21.5,24.98,40.6,1326,15.09,229.2,17873,0
22.36,21.63,43.1,2246,17.91,221.7,4588,0
24.34,23.81,39.6,1781,10.57,168.1,37188,0
22.23,22.99,44.5,1402,13.48,197.6,15193,0
23.05,23.14,51.8,2209,20.72,202.3,18221,0
22.68,22.62,46.6,1465,19.97,220.8,35635,0
23.26,24.95,51.4,2367,15.97,188.3,26486,0
19.26,27.33,61.6,656,10.89,218.3,12116,1
21.42,23.92,48.7,1908,13.19,200.5,37652,0
22.42,22.54,38.9,1953,16.08,206.5,46638,0
22.29,23.15,50.3,1851,11.88,218.9,22446,0
19.2,24.39,27.1,2328,15.35,183.2,28190,0
20.27,25.12,50.0,1480,47.63,218.7,14203,1
23.8,25.76,31.4,1848,19.9,241.4,38142,0
22.83,22.75,43.7,2050,19.45,248.3,26570,0
18.51,22.9,29.8,2065,15.56,199.7,39040,0
21.12,22.89,43.9,1806,14.16,191.5,6728,0
21.12,25.66,51.1,1936,19.58,232.2,32669,0
21.57,23.79,44.6,2322,14.76,182.8,43505,0
23.39,23.76,33.1,2105,15.61,217.9,2560,0
22.46,25.86,46.1,1576,12.25,217.5,10404,0
22.81,23.97,50.3,1713,14.35,190.1,45934,0
21.21,26.84,45.5,2011,15.56,175.6,17279,0
21.91,24.7,47.3,2271,11.54,186.9,17697,0
24.15,23.78,45.7,2850,11.95,208.2,33776,0
20.84,26.27,51.5,2109,13.65,183.1,31628,0
24.12,27.14,30.9,1845,19.72,183.8,38090,0
20.52,22.73,59.8,2076,16.07,193.0,4217,0
21.35,27.01,39.4,1886,19.29,239.9,44859,0
21.58,23.34,43.9,250,17.95,201.5,44399,1
23.78,23.85,29.2,1950,10.72,210.0,23461,0
20.17,22.53,54.5,1770,37.34,189.3,18206,1
32.86,31.35,39.9,1642,15.08,169.3,18306,1
21.55,21.59,36.7,2274,10.8,226.9,4194,0
20.88,24.02,36.5,2128,14.87,166.8,26286,0
34.49,39.23,39.5,2070,16.0,190.2,42967,1
22.71,24.58,55.4,2036,16.22,227.8,24309,0
20.21,26.32,38.8,1924,13.15,188.9,8697,0
32.4,41.0,40.5,1464,9.96,209.2,47908,1
19.36,23.23,57.7,2365,14.32,185.1,23854,0
24.36,23.28,39.2,2485,16.22,212.8,41381,0
21.99,25.99,45.4,1859,14.51,191.6,21166,0
24.12,26.06,46.4,1596,17.4,197.9,47289,0
22.51,24.14,43.7,2605,13.83,236.8,11477,0
20.32,22.04,42.2,1501,10.58,185.0,21058,0
22.86,23.31,37.9,2494,12.25,213.4,8822,0
21.32,22.91,36.0,1950,14.22,234.8,11675,0
23.95,23.12,45.3,1910,11.03,160.2,10264,0
20.82,23.84,46.1,1430,12.67,201.9,34666,0
22.4,21.41,33.7,1959,8.44,192.4,47918,0
23.46,24.11,37.0,1798,11.86,158.0,38736,0
22.64,22.38,28.8,2521,16.03,208.6,5247,0
21.12,24.75,45.7,1985,15.48,217.5,19234,0
24.27,24.04,33.3,1831,12.35,193.2,3984,0
20.85,24.09,40.1,1988,17.21,211.5,776,0
22.0,26.5,52.1,1889,15.99,179.6,28453,0
22.66,24.72,41.8,312,17.57,167.0,26067,1
21.49,24.48,37.9,1848,11.6,210.9,16002,0
22.15,22.53,52.0,1571,14.53,168.4,24230,0
33.45,34.4,42.8,2021,17.56,183.9,42966,1
21.2,21.34,52.0,2359,18.86,232.9,45827,0
21.26,22.36,52.5,2112,11.6,196.6,45081,0
20.79,23.95,47.7,1924,13.27,230.6,16312,0
21.74,23.85,54.8,1690,16.08,214.7,22507,0
23.32,24.8,58.1,1834,21.49,171.6,7318,0
21.85,22.62,32.9,2224,9.3,206.5,30186,0
19.81,25.44,38.7,2165,16.18,186.9,15246,0
24.75,24.54,42.2,2382,33.15,171.3,43041,1
20.36,23.36,36.9,1962,12.99,177.9,37222,0
22.61,24.9,45.4,1586,16.7,194.3,17521,0
21.83,24.72,56.5,2048,15.99,207.4,20054,0
21.15,24.83,56.0,2182,16.81,181.4,39404,0
21.95,19.99,37.7,2043,15.51,201.1,34848,0
24.21,19.54,59.2,1959,13.13,219.1,34419,0
19.8,25.2,49.3,2217,18.86,202.7,45260,0
30.99,38.33,51.9,1674,6.23,221.3,32459,1
22.12,21.69,45.8,1928,16.95,219.3,29545,0
21.31,21.91,45.4,2517,12.94,216.9,33973,0
25.13,24.37,49.0,2052,14.58,211.5,43318,0
17.52,21.81,54.0,2157,18.96,202.1,28473,0
22.49,23.85,34.6,1919,16.02,190.2,4446,0
23.3,26.41,46.1,2187,14.95,192.7,42415,0
21.55,23.06,47.8,2032,15.7,206.0,40902,0
23.19,24.11,42.1,1429,9.87,189.0,4995,0
25.62,24.17,37.7,1927,13.62,188.2,10213,0
25.05,22.93,60.2,1692,21.02,162.0,40124,0
21.01,23.43,32.7,2593,18.56,190.8,27306,0
23.3,24.68,54.4,2086,38.96,187.4,8912,1
22.4,24.25,46.9,1963,16.54,203.2,585,0
22.0,24.08,56.7,1268,18.24,200.6,16259,0
19.32,24.49,59.8,1878,17.76,229.0,6087,0
21.9,22.18,36.5,2217,12.55,34.3,48328,1
20.99,22.43,47.0,2686,10.55,204.1,38181,0
24.21,24.27,35.9,2482,13.13,179.1,38560,0
21.94,25.84,35.3,1853,15.02,196.5,41284,0
22.58,24.08,57.3,2443,12.07,185.7,13649,0
20.79,22.46,38.5,2170,19.33,165.7,22357,0
21.32,21.03,38.5,1738,14.43,190.1,19794,0
22.6,22.7,49.7,2207,16.1,231.1,10815,0
22.78,23.5,44.4,2016,10.1,214.4,7306,0
22.3,22.24,27.9,2102,17.39,240.9,49929,0
24.14,23.72,43.1,1677,17.85,189.4,47941,0
20.13,28.06,43.1,2064,16.65,202.2,34353,0
23.51,25.16,35.9,2087,16.65,185.1,19555,0
20.8,24.71,52.2,2279,17.19,222.8,27872,0
22.58,26.02,45.9,1759,17.03,229.0,26041,0
24.47,23.85,55.8,2492,14.89,206.3,12261,0
21.55,21.47,35.7,1772,19.17,208.4,4876,0
21.15,24.79,38.4,2403,16.79,208.8,15209,0
22.71,24.32,39.9,2237,20.85,232.2,6408,0
19.64,26.59,56.0,2087,15.88,203.5,46629,0
23.81,25.53,46.0,1947,13.93,214.2,39310,0
22.22,22.74,59.3,2236,15.54,201.8,42899,0
20.1,23.98,50.2,1858,12.79,202.9,35748,0
21.86,23.63,56.8,2068,14.56,206.4,22466,0
22.03,21.71,54.3,1750,14.22,172.8,3766,0
18.62,22.54,52.2,2200,32.32,183.9,26701,1
24.09,24.97,44.3,284,9.55,208.5,18606,1
20.81,24.09,41.6,2075,16.61,209.0,24661,0
22.89,24.74,39.4,1900,13.02,208.2,6187,0
19.78,24.8,38.8,2290,13.58,158.3,31980,0
20.44,23.09,36.3,2385,9.86,153.7,49909,0
33.05,37.59,36.9,1750,11.88,211.8,32446,1
21.53,19.99,59.1,1778,15.57,222.0,41666,0
20.22,25.53,42.9,2235,21.09,98.1,35840,1
25.02,23.61,50.6,2302,13.95,209.6,285,0
